kbopID,playerID,yearID,stint,lgID,teamID,G,CG,SHO,W,L,SV,HLD,WPCT,BFP,IPouts,H,HR,BB,HBP,SO,R,ER,ERA
244,51895,2021,1,KBO,SSG,60,0,0,2,5,1,10,0.286,342,243,84,6,19,4,51,40,35,3.92
245,51895,2022,1,KBO,SSG,40,0,0,2,0,0,6,1,231,165,56,6,11,3,33,26,26,4.25
246,51895,2024,1,KBO,SSG,18,0,0,0,0,0,0,-,101,66,29,3,10,1,10,16,16,6.75
247,51897,2021,1,KBO,SSG,3,0,0,0,0,0,0,-,33,25,7,1,5,1,8,7,6,8.1
248,51897,2024,1,KBO,SSG,76,0,0,4,6,12,12,0.4,302,219,52,8,31,2,96,34,29,3.58
249,51897,2025,1,KBO,SSG,18,0,0,3,1,6,0,0.75,70,61,13,1,3,0,17,3,2,0.96
250,51948,2021,1,KBO,NC,2,0,0,0,0,0,0,-,12,10,3,0,4,0,1,4,4,21.6
251,51948,2022,1,KBO,NC,10,0,0,0,1,0,0,0,116,66,33,4,13,3,19,23,21,8.59
252,51948,2023,1,KBO,NC,24,0,0,3,4,0,0,0.429,304,201,60,5,44,2,50,39,32,4.3
253,51948,2024,1,KBO,NC,9,0,0,2,3,0,0,0.4,157,106,42,5,14,1,26,28,25,6.68
254,51967,2021,1,KBO,NC,24,1,0,4,8,0,0,0.333,577,399,109,9,63,11,148,56,55,3.72
255,51967,2022,1,KBO,NC,8,0,0,1,2,0,0,0.333,182,129,34,4,21,1,43,19,17,3.56
256,51994,2022,1,KBO,NC,12,0,0,0,0,0,2,-,54,37,13,0,10,1,11,4,3,2.53
257,51994,2023,1,KBO,NC,11,0,0,0,1,0,0,0,44,34,9,2,5,0,10,5,5,4.66
258,51994,2024,1,KBO,NC,51,0,0,1,2,0,6,0.333,201,138,37,2,27,3,44,21,20,3.97
259,51994,2025,1,KBO,NC,10,0,0,0,1,0,0,0,43,27,11,0,11,0,7,6,4,4.32
260,52043,2022,1,KBO,KT,17,0,0,5,4,0,0,0.556,385,295,75,11,24,4,77,34,29,2.7
261,52043,2023,1,KBO,KT,29,0,0,15,6,0,0,0.714,684,480,149,12,45,3,157,79,63,3.54
262,52043,2024,1,KBO,KT,28,0,0,11,8,0,0,0.579,639,454,141,28,48,4,156,90,77,4.63
263,52060,2022,1,KBO,KT,52,0,0,0,1,0,2,0,219,160,46,5,20,0,55,23,21,3.66
264,52060,2023,1,KBO,KT,68,0,0,3,3,4,32,0.5,308,228,63,3,23,2,79,25,23,2.75
265,52060,2024,1,KBO,KT,66,0,0,10,2,25,0,0.833,310,235,63,12,22,0,87,31,30,3.52
266,52060,2025,1,KBO,KT,20,0,0,0,2,11,0,0,95,69,18,2,12,0,27,8,8,3.22
267,52063,2022,1,KBO,KT,2,0,0,0,0,0,0,-,14,12,3,0,2,0,1,1,1,2.7
268,52119,2022,1,KBO,LG,6,0,0,0,0,0,0,-,27,19,11,3,2,0,4,6,5,9.64
269,52140,2022,1,KBO,LG,1,0,0,0,0,0,0,-,5,3,1,0,1,0,0,0,0,0
270,52145,2022,1,KBO,LG,28,0,0,15,5,0,0,0.75,644,486,125,13,38,2,149,53,43,2.39
271,52145,2023,1,KBO,LG,21,0,0,11,3,0,0,0.786,510,372,115,5,31,3,101,37,33,2.41
272,52149,2022,1,KBO,LG,2,0,0,0,0,0,0,-,14,12,1,0,2,1,0,0,0,0
273,52204,2022,1,KBO,Doosan,9,0,0,0,0,0,0,-,28,15,5,0,7,1,5,2,2,3.6
274,52204,2023,1,KBO,Doosan,36,0,0,0,0,0,5,-,126,81,25,2,22,1,28,16,14,4.67
275,52204,2024,1,KBO,Doosan,77,0,0,6,1,1,22,0.857,285,198,61,3,34,3,57,25,21,2.89
276,52204,2025,1,KBO,Doosan,8,0,0,0,0,0,1,-,20,19,3,0,4,0,4,3,3,5.79
277,52206,2022,1,KBO,Doosan,2,0,0,0,0,0,0,-,11,10,6,0,2,0,2,4,4,21.6
278,52206,2023,1,KBO,Doosan,25,0,0,2,1,0,2,0.667,102,66,16,0,20,1,14,13,13,5.32
279,52206,2024,1,KBO,Doosan,55,0,0,3,1,1,15,0.75,222,150,48,6,24,6,45,19,18,3.24
280,52206,2025,1,KBO,Doosan,14,0,0,1,3,0,3,0.25,58,39,17,2,2,1,14,10,10,6.92
281,52234,2022,1,KBO,Doosan,29,0,0,9,10,0,0,0.474,722,495,162,9,83,10,138,87,66,3.6
282,52257,2022,1,KBO,Doosan,11,0,0,5,3,0,0,0.625,276,195,56,5,24,1,40,29,26,3.6
283,52257,2023,1,KBO,Doosan,18,0,0,11,3,0,0,0.786,427,319,80,4,30,12,100,34,29,2.49
284,52257,2024,1,KBO,Doosan,14,0,0,7,4,0,0,0.636,315,225,75,3,11,4,75,34,26,3.12
285,52295,2023,1,KBO,Doosan,1,0,0,0,0,0,0,-,9,3,3,0,3,0,0,3,3,27
286,52308,2022,1,KBO,Kiwoom,33,1,1,6,8,0,0,0.429,622,423,172,13,40,6,86,69,67,4.3
287,52330,2022,1,KBO,Kiwoom,4,0,0,0,0,0,0,-,23,12,5,1,7,0,4,5,4,10.8
288,52330,2023,1,KBO,Kiwoom,11,0,0,0,1,0,0,0,90,48,20,1,21,2,8,18,17,9.56
289,52330,2024,1,KBO,Kiwoom,55,0,0,4,6,14,5,0.4,225,160,50,4,18,5,43,25,25,4.35
290,52330,2025,1,KBO,Kiwoom,12,0,0,2,1,7,0,0.667,48,36,10,3,3,0,8,4,4,3
291,52391,2022,1,KBO,Kiwoom,1,0,0,0,0,0,0,-,13,6,4,0,3,0,0,5,5,22.5
292,52394,2022,1,KBO,Kiwoom,5,0,0,0,1,0,0,0,28,12,10,0,3,1,3,7,5,11.25
293,52395,2023,1,KBO,Kiwoom,21,0,0,2,0,0,2,1,110,72,29,2,8,0,8,17,12,4.5
294,52395,2024,1,KBO,Kiwoom,11,0,0,0,1,0,0,0,88,54,31,3,7,2,1,24,22,11.42
295,52395,2025,1,KBO,Kiwoom,3,0,0,0,0,0,0,-,19,9,7,1,2,1,1,8,8,24
296,52397,2022,1,KBO,Kiwoom,27,0,0,4,1,0,4,0.8,126,84,28,3,16,2,20,17,16,5.27
297,52397,2023,1,KBO,Kiwoom,45,0,0,5,5,0,1,0.5,260,171,66,5,24,6,26,34,33,5.21
298,52397,2024,1,KBO,Kiwoom,10,0,0,0,1,0,0,0,58,33,20,4,5,0,4,10,10,8.18
299,52457,2022,1,KBO,Samsung,30,0,0,6,8,0,0,0.429,714,526,151,7,50,4,159,61,48,2.49
300,52457,2023,1,KBO,Samsung,19,0,0,4,7,0,0,0.364,479,324,129,3,32,2,88,54,47,3.92
301,52460,2022,1,KBO,Samsung,3,0,0,0,0,0,0,-,19,13,6,1,4,1,2,4,3,10.13
302,52460,2023,1,KBO,Samsung,8,0,0,0,1,0,1,0,39,28,9,0,6,2,2,6,6,7.04
303,52528,2022,1,KBO,Lotte,31,0,0,12,12,0,0,0.5,788,561,176,8,47,18,160,87,75,3.62
304,52528,2023,1,KBO,Lotte,30,0,0,11,10,0,0,0.524,734,513,171,6,56,15,147,68,62,3.28
305,52528,2024,1,KBO,Lotte,25,0,0,9,6,0,0,0.6,624,457,140,18,46,5,171,59,56,3.35
306,52528,2025,1,KBO,Lotte,8,0,0,3,4,0,0,0.429,204,142,47,4,17,2,38,31,27,5.32
307,52530,2022,1,KBO,Lotte,27,0,0,1,1,0,5,0.5,167,106,43,4,19,2,37,27,22,5.88
308,52530,2023,1,KBO,Lotte,1,0,0,0,0,0,0,-,5,6,0,0,1,0,1,0,0,0
309,52530,2024,1,KBO,Lotte,18,0,0,0,2,0,1,0,153,93,38,3,25,2,20,27,25,7.26
310,52530,2025,1,KBO,Lotte,2,0,0,0,1,0,0,0,50,33,12,1,4,1,11,7,7,5.73
311,52557,2022,1,KBO,Lotte,19,0,0,2,4,0,0,0.333,386,259,97,6,43,4,89,55,50,5.31
312,52558,2022,1,KBO,Lotte,10,0,0,0,0,0,0,-,48,27,12,2,7,1,11,9,9,9
313,52558,2023,1,KBO,Lotte,24,0,0,2,2,0,1,0.5,129,88,34,2,16,0,25,20,18,5.86
314,52558,2024,1,KBO,Lotte,7,0,0,0,1,0,0,0,32,21,7,0,5,0,5,6,6,8.53
315,52606,2022,1,KBO,KIA,14,0,0,3,4,0,0,0.429,348,253,78,5,24,2,73,33,25,2.72
316,52606,2023,1,KBO,KIA,16,0,0,6,3,0,0,0.667,351,249,86,6,23,2,66,41,39,4.26
317,52637,2022,1,KBO,KIA,21,0,0,8,8,0,0,0.5,512,372,115,7,24,8,108,41,34,2.47
318,52639,2022,1,KBO,KIA,6,0,0,0,0,0,0,-,36,18,12,1,5,1,7,9,9,13.5
319,52639,2023,1,KBO,KIA,58,0,0,6,3,3,12,0.667,244,180,45,4,26,4,44,17,14,2.12
320,52639,2024,1,KBO,KIA,56,0,0,3,3,3,12,0.5,225,138,44,2,40,4,37,28,26,5.09
321,52639,2025,1,KBO,KIA,20,0,0,1,0,0,4,1,72,42,13,0,16,1,12,8,7,4.5
322,52641,2023,1,KBO,KIA,13,0,0,0,3,0,0,0,149,96,35,5,21,1,19,25,23,6.61
323,52641,2024,1,KBO,KIA,25,0,0,5,7,0,0,0.417,464,312,109,13,44,8,81,64,51,4.44
324,52641,2025,1,KBO,KIA,13,0,0,1,2,0,0,0.333,127,90,30,3,10,3,23,18,18,5.52
325,52645,2022,1,KBO,KIA,10,0,0,3,3,0,0,0.5,208,135,47,7,28,3,32,36,29,5.89
326,52701,2022,1,KBO,Hanwha,13,0,0,1,3,0,2,0.25,127,91,28,5,14,1,36,19,18,5.65
327,52701,2023,1,KBO,Hanwha,23,0,0,8,8,0,0,0.5,503,361,113,6,42,4,95,52,49,3.72
328,52701,2024,1,KBO,Hanwha,21,0,0,7,7,0,0,0.5,502,336,148,14,38,4,96,71,64,5.17
329,52701,2025,1,KBO,Hanwha,8,1,0,4,2,0,0,0.667,164,127,33,2,8,3,47,17,15,3.32
330,52707,2022,1,KBO,Hanwha,13,0,0,2,6,0,0,0.25,285,198,52,4,37,7,47,33,30,4.13
331,52715,2022,1,KBO,Hanwha,2,0,0,0,0,0,0,-,15,6,3,0,5,1,0,8,8,36
332,52720,2022,1,KBO,Hanwha,13,0,0,5,4,0,0,0.556,293,208,63,4,30,4,72,33,28,3.72
333,52720,2023,1,KBO,Hanwha,32,0,0,11,11,0,0,0.5,751,534,149,14,59,18,147,82,71,3.6
334,52720,2024,1,KBO,Hanwha,9,0,0,3,5,0,0,0.375,171,114,41,6,20,0,29,28,26,6.27
335,52731,2022,1,KBO,Hanwha,5,0,0,0,1,0,0,0,53,33,13,1,8,0,10,13,13,10.64
336,52731,2023,1,KBO,Hanwha,4,0,0,0,0,0,0,-,23,15,2,0,8,0,7,9,9,18.69
337,52808,2022,1,KBO,SSG,12,0,0,7,1,0,0,0.875,304,228,57,2,23,4,67,19,14,1.67
338,52809,2022,1,KBO,SSG,4,0,0,0,0,0,0,-,25,15,7,2,3,1,7,4,4,7.2
339,52833,2022,1,KBO,SSG,12,0,0,3,4,0,0,0.429,291,196,78,5,25,5,32,50,46,6.5
340,52867,2022,1,KBO,SSG,3,0,0,0,0,0,0,-,10,6,2,0,2,0,2,2,2,9
341,52868,2023,1,KBO,SSG,2,0,0,0,0,0,0,-,16,9,3,1,4,0,3,3,3,9
342,52868,2024,1,KBO,SSG,10,0,0,1,1,0,0,0.5,94,64,12,2,23,1,24,10,8,3.66
343,52873,2022,1,KBO,SSG,1,0,0,0,0,0,0,-,5,3,3,0,0,0,1,2,1,9
344,52873,2023,1,KBO,SSG,11,0,0,0,0,0,0,-,62,36,19,1,6,0,8,10,8,6
345,52873,2024,1,KBO,SSG,3,0,0,0,0,0,0,-,18,9,7,2,3,1,0,7,6,18
346,52902,2023,1,KBO,NC,2,0,0,0,0,0,0,-,10,6,2,0,4,0,3,2,2,13.5
347,52903,2022,1,KBO,NC,18,0,0,0,1,0,0,0,76,48,17,2,12,2,14,9,8,4.5
348,52903,2023,1,KBO,NC,35,0,0,1,0,0,4,1,137,93,33,2,14,3,28,15,14,4.06
349,52950,2022,1,KBO,NC,8,0,0,3,5,0,0,0.375,179,124,42,3,13,7,37,27,20,4.54
350,52992,2025,1,KBO,NC,2,0,0,0,0,0,0,-,14,13,7,2,0,0,0,3,3,10.13
351,52994,2022,1,KBO,NC,10,0,0,0,0,0,0,-,74,49,11,0,21,1,15,10,9,5.52
352,52995,2025,1,KBO,NC,2,0,0,0,0,0,1,-,20,12,5,0,3,0,1,4,4,9
353,53006,2023,1,KBO,KT,4,0,0,0,0,1,0,-,28,25,4,0,3,0,8,1,1,1.35
354,53006,2024,1,KBO,KT,4,0,0,0,1,0,0,0,24,12,8,1,4,1,3,5,5,11.25
355,53006,2025,1,KBO,KT,1,0,0,0,1,0,0,0,16,9,2,0,5,0,0,4,4,12
356,53029,2023,1,KBO,KT,5,0,0,0,0,0,0,-,35,21,6,0,6,2,3,4,3,3.86
357,53040,2023,1,KBO,KT,9,0,0,1,7,0,0,0.125,221,154,66,6,14,0,35,32,31,5.62
358,53139,2023,1,KBO,LG,57,0,0,4,3,5,9,0.571,236,156,49,4,28,6,40,31,29,5.08
359,53139,2024,1,KBO,LG,33,0,0,2,2,1,8,0.5,120,78,29,6,12,3,13,20,18,6.39
360,53139,2025,1,KBO,LG,18,0,0,2,1,2,7,0.667,66,51,12,1,4,2,15,5,5,2.76
361,53164,2023,1,KBO,Kiwoom,4,0,0,0,1,0,0,0,31,15,6,1,12,2,1,12,11,22.85
362,53164,2024,1,KBO,Kiwoom,2,0,0,0,0,0,0,-,4,1,1,0,2,0,0,2,2,54
363,53233,2023,1,KBO,Doosan,2,0,0,0,1,0,0,0,45,27,10,2,5,0,2,9,8,8
364,53259,2024,1,KBO,Doosan,17,0,0,3,6,0,0,0.333,314,219,69,11,30,4,58,44,41,5.1
365,53259,2025,1,KBO,Doosan,8,0,0,1,2,0,0,0.333,73,52,18,4,9,2,10,15,15,8.62
366,53262,2023,1,KBO,Doosan,7,0,0,0,0,0,0,-,38,21,6,2,12,0,6,7,7,9.95
367,53262,2024,1,KBO,Doosan,17,0,0,1,2,0,0,0.333,139,84,28,1,24,4,29,23,20,6.43
368,53262,2025,1,KBO,Doosan,5,0,0,0,2,0,0,0,64,39,13,2,11,3,14,13,13,9
369,53298,2023,1,KBO,Doosan,6,0,0,0,0,0,0,-,18,12,3,0,3,1,1,0,0,0
370,53300,2023,1,KBO,Kiwoom,11,0,0,0,0,0,0,-,74,45,18,0,9,3,7,11,11,6.6
371,53301,2024,1,KBO,Kiwoom,17,0,0,0,0,0,1,-,81,61,14,5,9,0,14,12,12,5.79
372,53301,2025,1,KBO,Kiwoom,17,0,0,0,5,1,3,0,68,48,17,3,6,0,16,12,10,5.87
373,53312,2023,1,KBO,Kiwoom,3,0,0,0,0,0,0,-,14,6,6,2,2,0,0,5,5,22.5
374,53322,2023,1,KBO,Kiwoom,12,0,0,1,9,0,0,0.1,268,180,61,10,36,1,39,46,43,6.52
375,53375,2023,1,KBO,Kiwoom,30,0,0,11,8,0,0,0.579,763,556,164,7,41,9,147,64,54,2.65
376,53375,2024,1,KBO,Kiwoom,30,0,0,10,8,0,0,0.556,779,573,185,19,32,9,169,78,71,3.36
377,53375,2025,1,KBO,Samsung,10,1,0,3,4,0,0,0.429,268,202,58,6,16,2,53,20,18,2.47
378,53455,2023,1,KBO,Samsung,5,0,0,1,0,0,0,1,71,51,11,1,10,0,11,5,5,2.65
379,53455,2024,1,KBO,Samsung,16,0,0,2,4,0,0,0.333,224,135,66,9,26,2,28,39,37,7.4
380,53455,2025,1,KBO,Samsung,21,0,0,3,1,1,3,0.75,85,60,14,2,13,1,26,17,17,7.65
381,53469,2023,1,KBO,Samsung,4,0,0,0,0,0,0,-,13,13,4,1,1,0,0,2,1,3.38
382,53546,2023,1,KBO,Lotte,13,0,0,7,2,0,0,0.778,327,244,67,3,20,2,81,28,20,2.26
383,53546,2024,1,KBO,Lotte,32,1,1,12,8,0,0,0.6,816,595,210,18,27,2,167,90,84,3.84
384,53560,2023,1,KBO,Lotte,5,0,0,0,0,0,0,-,22,18,4,0,2,0,6,0,0,0
385,53562,2023,1,KBO,Lotte,9,0,0,0,0,0,0,-,31,24,4,0,3,1,2,3,3,3.38
386,53594,2023,1,KBO,Lotte,15,0,0,0,0,0,1,-,37,22,12,1,9,0,4,10,10,15.88
387,53596,2023,1,KBO,Lotte,2,0,0,0,0,0,0,-,8,6,2,1,2,0,1,2,2,13.5
388,53609,2023,1,KBO,KIA,14,0,0,0,0,0,0,-,61,40,14,0,10,2,14,11,11,8.49
389,53609,2024,1,KBO,KIA,71,0,0,4,2,2,16,0.667,248,172,43,4,34,4,64,24,22,3.56
390,53609,2025,1,KBO,KIA,9,0,0,0,0,0,3,-,22,12,3,0,6,2,5,6,6,13.5
391,53613,2023,1,KBO,KIA,25,0,0,8,7,0,0,0.533,528,373,124,10,48,1,74,59,55,4.04
392,53613,2024,1,KBO,KIA,18,0,0,7,4,0,0,0.636,362,250,82,8,43,1,58,44,38,4.19
393,53613,2025,1,KBO,KIA,4,0,0,0,4,0,0,0,59,34,19,1,12,1,6,16,12,11.17
394,53645,2023,1,KBO,KIA,12,0,0,2,6,0,0,0.25,269,174,64,6,29,9,36,42,39,6.05
395,53664,2023,1,KBO,KIA,14,0,0,4,7,0,0,0.364,336,237,76,6,26,2,64,42,33,3.76
396,53665,2023,1,KBO,KIA,12,1,0,4,4,0,0,0.5,285,196,79,7,15,4,59,46,42,5.94
397,53714,2023,1,KBO,Hanwha,24,0,0,7,8,0,0,0.467,540,378,136,13,28,6,99,62,53,3.79
398,53714,2024,1,KBO,Hanwha,11,0,0,2,3,0,0,0.4,245,162,60,2,21,10,56,28,25,4.22
399,53734,2023,1,KBO,Hanwha,1,0,0,0,0,0,0,-,12,13,3,0,0,1,2,2,2,6.75
400,53754,2023,1,KBO,Hanwha,20,0,0,0,0,1,0,-,114,69,22,1,23,7,26,20,18,7.25
401,53754,2024,1,KBO,Hanwha,37,0,0,1,2,0,10,0.333,178,117,31,0,32,4,43,20,16,3.76
402,53754,2025,1,KBO,Hanwha,23,0,0,0,1,12,1,0,82,70,10,1,9,0,20,2,2,0.83
403,53825,2023,1,KBO,SSG,22,0,0,8,6,0,0,0.571,548,396,140,12,33,6,93,58,54,3.7
404,53825,2024,1,KBO,SSG,22,0,0,7,7,0,0,0.5,525,376,126,13,30,6,104,59,56,4.08
405,53833,2023,1,KBO,SSG,24,0,0,9,5,0,0,0.643,543,390,124,10,45,1,116,58,49,3.39
406,53892,2023,1,KBO,SSG,50,0,0,6,1,0,5,0.857,268,178,67,7,29,1,52,39,36,5.62
407,53892,2024,1,KBO,SSG,63,0,0,1,3,1,9,0.25,277,168,67,4,43,3,41,43,37,5.95
408,53892,2025,1,KBO,SSG,20,0,0,1,1,0,5,0.5,80,60,14,0,12,0,19,2,2,0.93
409,53898,2023,1,KBO,SSG,17,0,0,3,3,0,0,0.5,220,144,46,3,31,2,38,35,30,5.7
410,53898,2024,1,KBO,SSG,26,0,0,5,10,0,0,0.333,456,300,112,10,51,1,67,74,64,5.8
411,53898,2025,1,KBO,SSG,8,0,0,2,4,0,0,0.333,143,93,41,3,17,0,25,24,22,6.39
412,53909,2023,1,KBO,NC,11,0,0,5,2,0,0,0.714,265,199,58,6,13,1,47,26,21,2.92
413,53913,2023,1,KBO,NC,30,0,0,20,6,0,0,0.769,708,543,137,9,35,4,209,46,40,2
414,53919,2024,1,KBO,NC,4,0,0,0,1,0,0,0,52,30,9,0,15,2,6,11,11,10.61
415,53919,2025,1,KBO,NC,2,0,0,0,0,0,0,-,11,10,2,0,4,1,2,3,3,16.2
416,53927,2023,1,KBO,Samsung,21,0,0,7,5,0,0,0.583,495,345,112,7,40,6,99,65,58,4.54
417,53973,2024,1,KBO,NC,3,0,0,0,1,0,0,0,52,27,15,1,10,2,3,12,12,12
418,53973,2025,1,KBO,NC,5,0,0,2,1,0,0,0.667,93,67,18,3,16,0,21,13,13,5.66
419,53996,2023,1,KBO,NC,17,0,0,3,2,0,0,0.6,144,100,32,3,15,4,19,22,17,4.83
420,53996,2024,1,KBO,NC,38,0,0,3,5,0,2,0.375,243,150,71,7,26,3,42,41,41,7.48
421,54063,2024,1,KBO,KT,22,0,0,2,5,0,1,0.286,324,198,105,6,31,2,59,54,51,7.03
422,54063,2025,1,KBO,KT,21,0,0,0,1,0,6,0,94,76,13,2,9,1,22,6,5,1.9
423,54064,2024,1,KBO,KT,13,0,0,1,5,0,0,0.167,208,139,52,6,20,6,20,31,27,5.44
424,54119,2024,1,KBO,LG,11,0,0,3,2,1,1,0.6,195,141,41,5,16,2,55,21,21,4.02
425,54119,2025,1,KBO,LG,4,0,0,2,2,0,0,0.5,75,57,10,4,7,2,22,12,12,5.68
426,54134,2024,1,KBO,LG,30,0,0,13,6,0,0,0.684,714,508,169,16,50,6,157,84,78,4.19
427,54148,2024,1,KBO,LG,6,0,0,0,0,0,0,-,35,28,8,1,4,0,6,4,4,4.7
428,54149,2024,1,KBO,LG,17,0,0,0,0,0,1,-,69,39,19,2,11,3,11,18,16,11.68
429,54213,2024,1,KBO,Doosan,1,0,0,0,0,0,1,-,3,2,0,0,1,0,2,0,0,0
430,54243,2024,1,KBO,Doosan,12,0,0,2,6,0,1,0.25,250,171,54,3,28,2,69,29,27,4.26
431,54263,2024,1,KBO,Doosan,60,0,0,3,2,19,4,0.6,277,195,51,2,31,4,78,17,15,2.08
432,54263,2025,1,KBO,Doosan,17,0,0,0,0,6,0,-,79,64,12,3,7,1,23,12,8,3.66
433,54304,2024,1,KBO,Kiwoom,5,0,0,0,1,0,0,0,28,18,7,1,4,1,8,8,8,13.5
434,54319,2024,1,KBO,Kiwoom,19,0,0,1,6,0,2,0.143,363,237,93,6,35,4,43,57,53,6.04
435,54319,2025,1,KBO,Kiwoom,9,0,0,0,8,0,0,0,208,130,59,8,21,2,26,41,33,7.13
436,54354,2024,1,KBO,Kiwoom,30,0,0,13,11,0,0,0.542,728,516,171,22,44,14,178,78,70,3.68
437,54354,2025,1,KBO,KT,8,0,0,2,3,0,0,0.4,184,126,37,4,15,1,44,18,10,2.14
438,54362,2024,1,KBO,Kiwoom,18,0,0,2,4,0,0,0.333,144,88,35,4,20,5,18,28,21,6.83
439,54362,2025,1,KBO,Kiwoom,7,0,0,0,0,0,0,-,41,25,15,0,6,1,7,9,9,12.15
440,54363,2024,1,KBO,Kiwoom,6,0,0,0,1,0,0,0,69,45,17,2,8,3,9,14,12,7.53
441,54363,2025,1,KBO,Kiwoom,2,0,0,0,0,0,0,-,18,9,4,1,6,1,1,5,5,15
442,54368,2024,1,KBO,Kiwoom,34,0,0,1,1,0,1,0.5,148,96,34,5,17,5,18,24,23,6.61
443,54368,2025,1,KBO,Kiwoom,8,0,0,0,1,0,0,0,75,49,23,2,6,3,8,13,13,7.98
444,54401,2024,1,KBO,Samsung,1,0,0,0,1,0,0,0,22,12,7,1,2,0,1,6,5,11.25
445,54401,2025,1,KBO,Samsung,3,0,0,0,0,0,0,-,40,21,8,1,10,1,6,6,5,6.43
446,54404,2024,1,KBO,Samsung,11,0,0,0,0,0,0,-,87,51,19,3,17,2,11,11,10,5.29
447,54404,2025,1,KBO,Samsung,7,0,0,0,0,0,0,-,33,27,4,0,4,0,6,3,2,2.16
448,54443,2024,1,KBO,Samsung,26,0,0,11,4,0,0,0.733,617,432,159,15,30,7,114,65,61,3.81
449,54443,2025,1,KBO,Samsung,6,0,0,3,3,0,0,0.5,121,91,27,3,7,1,20,15,15,4.71
450,54452,2024,1,KBO,Samsung,28,1,1,11,6,0,0,0.647,663,480,135,21,40,19,158,67,61,3.43
451,54467,2025,1,KBO,Samsung,1,0,0,0,1,0,0,0,7,3,3,0,0,2,0,4,4,36
452,54503,2024,1,KBO,Lotte,2,0,0,0,0,0,0,-,10,6,3,0,1,0,1,2,2,9
453,54503,2025,1,KBO,Lotte,7,0,0,1,2,0,1,0.333,32,22,12,0,3,1,4,8,8,12.71
454,54537,2024,1,KBO,Lotte,18,0,0,1,1,0,1,0.5,104,76,20,0,12,2,25,12,12,4.56
455,54537,2025,1,KBO,Lotte,28,0,0,1,0,0,4,1,79,57,12,0,10,1,23,7,7,3.32
456,54561,2024,1,KBO,Lotte,36,0,0,1,5,1,5,0.167,155,106,33,4,21,1,34,28,22,5.88
457,54608,2024,1,KBO,KIA,4,0,0,0,0,0,0,-,22,12,9,3,1,1,3,7,7,15.75
458,54608,2025,1,KBO,KIA,1,0,0,0,0,0,0,-,8,6,2,0,0,0,1,0,0,0
459,54612,2024,1,KBO,KIA,8,0,0,5,1,0,0,0.833,172,123,41,2,12,1,43,19,16,3.57
460,54615,2024,1,KBO,KIA,4,0,0,1,1,0,0,0.5,73,48,17,2,5,3,20,10,9,5.06
461,54640,2024,1,KBO,KIA,26,0,0,12,5,0,0,0.706,642,450,154,11,35,9,138,69,42,2.53
462,54640,2025,1,KBO,KIA,9,0,0,2,1,0,0,0.667,215,166,42,0,15,4,48,13,13,2.18
463,54645,2024,1,KBO,KIA,2,0,0,0,0,0,0,-,8,3,3,0,1,0,2,2,1,9
464,54664,2024,1,KBO,KIA,9,1,1,3,2,0,0,0.6,184,136,38,4,17,2,52,24,22,4.53
465,54666,2024,1,KBO,KIA,7,0,0,2,2,0,0,0.5,150,109,35,3,12,3,37,19,19,4.93
466,54705,2024,1,KBO,Hanwha,1,0,0,0,1,0,0,0,5,1,1,0,3,0,1,2,2,54
467,54720,2024,1,KBO,Hanwha,20,0,0,6,7,0,0,0.462,405,283,114,10,18,0,83,58,53,5.15
468,54729,2024,1,KBO,Hanwha,36,0,0,2,8,0,1,0.2,341,216,80,9,51,5,70,44,43,5.38
469,54755,2024,1,KBO,Hanwha,16,0,0,5,5,0,0,0.5,384,280,77,8,29,3,98,43,38,3.73
470,54755,2025,1,KBO,Hanwha,9,0,0,6,1,0,0,0.857,231,171,45,7,15,3,61,22,21,3.36
471,54768,2024,1,KBO,Hanwha,21,0,0,1,2,0,0,0.333,198,123,57,5,14,6,32,34,29,6.37
472,54768,2025,1,KBO,Hanwha,17,0,0,0,0,0,2,-,76,48,19,1,8,4,9,4,4,2.25
473,54802,2025,1,KBO,SSG,2,0,0,0,0,0,0,-,13,12,0,0,2,1,3,0,0,0
474,54803,2024,1,KBO,SSG,2,0,0,0,0,0,0,-,10,2,5,1,3,0,1,4,4,54
475,54803,2025,1,KBO,SSG,3,0,0,0,0,0,0,-,21,19,3,1,4,0,1,3,3,5.79
476,54804,2024,1,KBO,SSG,6,0,0,0,3,0,0,0,116,73,37,2,10,3,18,33,32,12.71
477,54807,2024,1,KBO,SSG,3,0,0,0,0,0,0,-,9,9,1,0,0,1,2,0,0,0
478,54833,2024,1,KBO,SSG,24,0,0,11,3,0,0,0.786,496,352,98,11,53,8,158,55,50,3.89
479,54833,2025,1,KBO,SSG,9,0,0,3,2,0,0,0.6,206,153,34,3,15,4,77,17,13,2.32
480,54843,2024,1,KBO,Doosan,12,0,0,4,5,0,0,0.444,264,174,59,6,33,3,46,41,36,5.65
481,54900,2024,1,KBO,NC,12,0,0,1,5,0,0,0.167,181,123,46,5,23,2,21,35,29,6.47
482,54900,2025,1,KBO,NC,1,0,0,0,0,0,0,-,8,3,2,0,3,0,0,2,2,18
483,54903,2024,1,KBO,NC,9,0,0,0,0,0,0,-,37,31,7,2,6,0,8,3,3,3.12
484,54903,2025,1,KBO,NC,3,0,0,0,0,0,0,-,21,16,6,0,3,0,2,5,3,7.36
485,54904,2024,1,KBO,NC,4,0,0,0,1,0,0,0,16,16,2,0,2,1,4,4,4,9.82
