kbobID,playerID,yearID,stint,lgID,teamID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,GIDP,AVG,SLG,OBP,PA,TB
373,52731,2023,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
374,52764,2022,1,KBO,Hanwha,8,18,1,3,0,0,0,0,0,0,1,8,0,0.167,0.167,0.211,19,3
375,52764,2025,1,KBO,Hanwha,1,1,0,1,1,0,0,1,0,0,0,0,0,1,2,1,1,2
376,52769,2022,1,KBO,Hanwha,32,71,6,16,3,1,0,8,0,1,13,30,0,0.225,0.296,0.345,87,21
377,52769,2023,1,KBO,Hanwha,66,73,11,11,1,1,2,9,2,0,6,24,2,0.151,0.274,0.225,81,20
378,52769,2024,1,KBO,Hanwha,19,48,10,13,3,0,4,9,0,0,3,17,0,0.271,0.583,0.314,51,28
379,52769,2025,1,KBO,Hanwha,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
380,52804,2022,1,KBO,SSG,9,9,1,2,0,0,0,0,0,1,0,3,0,0.222,0.222,0.222,9,2
381,52804,2025,1,KBO,SSG,4,6,0,1,0,0,0,0,0,0,1,2,0,0.167,0.167,0.286,7,1
382,52806,2022,1,KBO,SSG,49,181,24,57,9,0,6,32,3,1,14,18,4,0.315,0.464,0.362,202,84
383,52827,2022,1,KBO,SSG,67,243,21,54,13,1,11,35,0,0,9,68,3,0.222,0.42,0.255,259,102
384,52904,2022,1,KBO,NC,139,510,67,151,34,1,16,85,12,4,51,86,8,0.296,0.461,0.365,576,235
385,53006,2024,1,KBO,KT,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
386,53036,2023,1,KBO,KT,17,23,6,3,0,0,0,3,0,0,1,4,0,0.13,0.13,0.167,24,3
387,53057,2023,1,KBO,KT,9,10,2,1,0,0,0,1,0,0,1,3,0,0.1,0.1,0.25,12,1
388,53058,2023,1,KBO,KT,34,48,6,14,2,0,0,6,0,0,3,11,1,0.292,0.333,0.333,55,16
389,53058,2024,1,KBO,KT,43,62,9,14,2,0,0,3,0,0,8,16,1,0.226,0.258,0.324,74,16
390,53105,2023,1,KBO,LG,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
391,53123,2023,1,KBO,LG,139,520,87,163,29,4,23,95,7,3,53,75,11,0.313,0.517,0.376,583,269
392,53123,2024,1,KBO,LG,140,527,99,168,32,3,32,132,12,8,61,82,9,0.319,0.573,0.384,604,302
393,53123,2025,1,KBO,LG,38,134,33,41,7,0,12,33,1,0,22,18,4,0.306,0.627,0.399,158,84
394,53139,2023,1,KBO,LG,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
395,53139,2024,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
396,53139,2025,1,KBO,LG,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
397,53144,2023,1,KBO,LG,10,27,3,3,1,0,1,4,0,0,1,5,1,0.111,0.259,0.138,29,7
398,53144,2024,1,KBO,LG,70,162,14,39,4,0,6,24,0,0,14,49,4,0.241,0.377,0.306,180,61
399,53164,2023,1,KBO,Kiwoom,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
400,53204,2024,1,KBO,Doosan,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0
401,53211,2023,1,KBO,Doosan,122,403,52,102,24,4,19,65,0,1,55,68,5,0.253,0.474,0.345,464,191
402,53296,2024,1,KBO,Doosan,3,4,1,1,0,0,0,1,0,0,0,1,0,0.25,0.25,0.25,4,1
403,53301,2025,1,KBO,Kiwoom,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
404,53302,2023,1,KBO,Kiwoom,4,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0
405,53302,2024,1,KBO,Kiwoom,20,37,3,4,1,0,0,1,0,0,2,13,2,0.108,0.135,0.154,41,5
406,53302,2025,1,KBO,Kiwoom,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
407,53303,2023,1,KBO,Kiwoom,5,3,0,1,0,0,0,0,0,0,0,1,0,0.333,0.333,0.333,3,1
408,53305,2024,1,KBO,Kiwoom,12,9,1,2,1,0,0,2,0,0,1,2,0,0.222,0.333,0.364,11,3
409,53309,2025,1,KBO,Kiwoom,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0
410,53312,2023,1,KBO,Kiwoom,9,11,0,2,0,0,0,0,0,0,2,4,1,0.182,0.182,0.308,13,2
411,53312,2024,1,KBO,Kiwoom,83,261,27,67,15,0,9,38,0,0,18,82,7,0.257,0.418,0.3,283,109
412,53312,2025,1,KBO,Kiwoom,17,52,5,9,2,0,1,3,0,0,1,23,0,0.173,0.269,0.185,54,14
413,53327,2023,1,KBO,Kiwoom,57,229,37,77,14,2,3,29,9,2,18,41,3,0.336,0.454,0.398,261,104
414,53327,2024,1,KBO,Kiwoom,95,382,69,126,31,2,11,57,2,2,39,54,10,0.33,0.508,0.399,429,194
415,53344,2023,1,KBO,Kiwoom,102,211,22,51,5,2,2,17,0,0,17,55,7,0.242,0.313,0.318,242,66
416,53344,2024,1,KBO,Kiwoom,2,5,0,1,0,0,0,1,0,0,1,0,0,0.2,0.2,0.429,7,1
417,53344,2025,1,KBO,Kiwoom,20,40,3,8,1,0,0,3,0,0,4,14,0,0.2,0.225,0.289,45,9
418,53375,2023,1,KBO,Kiwoom,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
419,53400,2023,1,KBO,Samsung,17,20,1,3,0,0,1,2,0,0,2,4,1,0.15,0.3,0.227,22,6
420,53400,2024,1,KBO,Samsung,35,84,13,20,4,0,2,12,4,0,5,23,0,0.238,0.357,0.278,91,30
421,53404,2023,1,KBO,Samsung,24,52,5,11,3,0,0,5,0,0,2,19,0,0.212,0.269,0.255,57,14
422,53404,2024,1,KBO,Samsung,5,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0.667,3,0
423,53455,2025,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
424,53460,2023,1,KBO,Samsung,10,14,2,3,1,0,0,0,0,1,1,2,0,0.214,0.286,0.267,15,4
425,53505,2023,1,KBO,Lotte,3,4,0,1,0,0,0,1,0,0,0,1,0,0.25,0.25,0.25,4,1
426,53506,2023,1,KBO,Lotte,50,173,16,51,14,1,0,28,0,0,23,46,6,0.295,0.387,0.373,201,67
427,53554,2023,1,KBO,Lotte,129,400,53,102,24,0,3,39,16,3,31,112,6,0.255,0.338,0.314,454,135
428,53554,2024,1,KBO,Lotte,41,76,14,16,3,1,0,6,3,1,2,20,4,0.211,0.276,0.268,83,21
429,53554,2025,1,KBO,Doosan,21,52,3,11,1,1,0,3,0,1,2,15,1,0.212,0.269,0.241,54,14
430,53568,2023,1,KBO,Lotte,19,40,5,6,1,0,0,6,0,0,2,8,0,0.15,0.175,0.217,47,7
431,53568,2024,1,KBO,Lotte,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
432,53569,2023,1,KBO,Lotte,13,17,2,2,1,0,0,0,0,0,3,5,1,0.118,0.176,0.25,20,3
433,53569,2024,1,KBO,Lotte,33,26,2,3,1,0,0,0,0,0,0,8,1,0.115,0.154,0.148,27,4
434,53587,2023,1,KBO,Lotte,18,16,2,5,2,0,0,0,1,0,1,2,0,0.313,0.438,0.353,18,7
435,53609,2024,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
436,53659,2025,1,KBO,KIA,7,12,3,1,0,0,0,0,0,0,3,2,2,0.083,0.083,0.267,15,1
437,53712,2023,1,KBO,Hanwha,22,80,3,10,3,0,0,8,1,0,5,40,0,0.125,0.163,0.174,86,13
438,53716,2023,1,KBO,Hanwha,68,258,29,63,14,0,9,45,1,1,8,63,6,0.244,0.403,0.275,273,104
439,53754,2023,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
440,53754,2024,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
441,53754,2025,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
442,53764,2023,1,KBO,Hanwha,137,428,47,114,22,2,5,49,5,1,33,84,7,0.266,0.362,0.324,481,155
443,53764,2024,1,KBO,Hanwha,103,260,29,72,16,2,5,47,3,5,24,53,9,0.277,0.412,0.34,289,107
444,53764,2025,1,KBO,Hanwha,41,141,17,43,8,0,7,27,7,1,9,25,0,0.305,0.511,0.353,156,72
445,53795,2023,1,KBO,Hanwha,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,2,0
446,53827,2023,1,KBO,SSG,122,473,76,153,29,0,12,76,12,8,39,75,13,0.323,0.461,0.385,523,218
447,53827,2024,1,KBO,SSG,136,541,82,195,31,1,21,118,4,3,28,73,12,0.36,0.538,0.399,591,291
448,53827,2025,1,KBO,SSG,13,48,6,15,0,0,1,6,0,0,7,8,2,0.313,0.375,0.404,57,18
449,53844,2023,1,KBO,SSG,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
450,53865,2023,1,KBO,SSG,8,2,1,1,0,0,0,0,0,0,0,1,0,0.5,0.5,0.5,2,1
451,53892,2024,1,KBO,SSG,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
452,53892,2025,1,KBO,SSG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
453,53955,2023,1,KBO,NC,118,435,55,123,20,2,17,90,15,3,57,107,8,0.283,0.455,0.36,503,198
454,53991,2024,1,KBO,NC,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
455,53992,2023,1,KBO,NC,12,15,3,5,1,0,1,5,0,0,3,7,0,0.333,0.6,0.444,18,9
456,53992,2024,1,KBO,NC,28,65,8,12,1,0,7,14,0,0,6,29,1,0.185,0.523,0.254,71,34
457,53992,2025,1,KBO,NC,8,17,2,2,0,0,2,3,0,0,2,8,0,0.118,0.471,0.211,19,8
458,54112,2024,1,KBO,LG,1,3,0,1,0,0,0,0,0,0,0,1,0,0.333,0.333,0.333,3,1
459,54148,2024,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
460,54156,2025,1,KBO,LG,2,5,0,1,0,0,0,0,0,0,0,0,2,0.2,0.2,0.2,5,1
461,54164,2024,1,KBO,LG,19,4,5,2,0,0,0,0,2,1,0,1,0,0.5,0.5,0.5,4,2
462,54166,2024,1,KBO,LG,17,15,8,3,1,0,0,2,0,0,0,4,0,0.2,0.267,0.25,16,4
463,54205,2024,1,KBO,Doosan,9,10,2,4,0,0,0,0,3,0,1,2,0,0.4,0.4,0.455,11,4
464,54205,2025,1,KBO,Doosan,7,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
465,54214,2024,1,KBO,Doosan,25,27,10,9,2,0,0,1,1,1,7,8,0,0.333,0.407,0.471,34,11
466,54214,2025,1,KBO,Doosan,13,8,2,0,0,0,0,0,3,0,0,0,1,0,0,0,8,0
467,54219,2024,1,KBO,Doosan,2,3,0,2,1,0,0,1,0,0,0,0,0,0.667,1,0.667,3,3
468,54219,2025,1,KBO,Doosan,7,6,0,1,0,0,0,0,0,0,0,1,0,0.167,0.167,0.167,6,1
469,54236,2024,1,KBO,Doosan,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0.25,4,0
470,54236,2025,1,KBO,Doosan,9,22,1,5,1,0,0,2,1,0,0,4,0,0.227,0.273,0.227,22,6
471,54263,2024,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
472,54295,2024,1,KBO,Doosan,38,144,29,47,16,1,10,39,4,0,21,35,0,0.326,0.66,0.42,169,95
473,54304,2024,1,KBO,Kiwoom,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
474,54305,2024,1,KBO,Kiwoom,36,84,7,16,1,0,1,5,0,0,2,33,0,0.19,0.238,0.227,89,20
475,54305,2025,1,KBO,Kiwoom,2,2,0,1,0,0,0,0,0,0,0,1,0,0.5,0.5,0.5,2,1
476,54306,2024,1,KBO,Kiwoom,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
477,54307,2024,1,KBO,Kiwoom,51,112,12,28,5,0,2,11,2,0,10,36,2,0.25,0.348,0.306,125,39
478,54307,2025,1,KBO,Kiwoom,7,19,2,3,0,0,1,3,0,0,1,6,0,0.158,0.316,0.2,20,6
479,54319,2024,1,KBO,Kiwoom,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
480,54344,2024,1,KBO,Kiwoom,94,254,21,65,12,2,0,35,0,0,28,71,5,0.256,0.319,0.329,290,81
481,54344,2025,1,KBO,Kiwoom,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0
482,54368,2024,1,KBO,Kiwoom,4,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
483,54394,2024,1,KBO,Kiwoom,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
484,54394,2025,1,KBO,Kiwoom,3,11,0,2,0,0,0,0,0,1,0,1,0,0.182,0.182,0.182,11,2
485,54400,2024,1,KBO,Samsung,29,110,14,31,5,0,7,19,0,0,6,25,2,0.282,0.518,0.331,118,57
486,54400,2025,1,KBO,Samsung,44,169,27,52,12,0,17,47,1,0,14,34,2,0.308,0.68,0.357,185,115
487,54404,2024,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
488,54404,2025,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
489,54408,2024,1,KBO,Samsung,16,23,5,4,0,1,0,2,0,0,5,8,0,0.174,0.261,0.321,29,6
490,54408,2025,1,KBO,Samsung,35,34,7,11,2,0,0,2,3,0,5,7,3,0.324,0.382,0.415,43,13
491,54424,2024,1,KBO,Samsung,72,272,28,80,13,0,4,36,1,0,39,33,6,0.294,0.386,0.381,315,105
492,54444,2024,1,KBO,Samsung,7,24,2,8,2,0,2,5,0,1,1,6,1,0.333,0.667,0.36,25,16
493,54444,2025,1,KBO,Kiwoom,39,137,19,33,5,1,4,23,1,1,20,36,3,0.241,0.38,0.354,164,52
494,54460,2024,1,KBO,Samsung,26,29,4,2,0,0,0,3,0,0,1,11,1,0.069,0.069,0.125,32,2
495,54460,2025,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
496,54503,2025,1,KBO,Lotte,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
497,54506,2024,1,KBO,Lotte,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
498,54507,2024,1,KBO,Lotte,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
499,54529,2024,1,KBO,Lotte,144,574,88,202,40,3,15,111,5,0,46,82,16,0.352,0.51,0.394,632,293
500,54529,2025,1,KBO,Lotte,45,182,24,58,18,0,4,32,3,1,13,23,7,0.319,0.484,0.362,199,88
501,54537,2025,1,KBO,Lotte,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
502,54567,2024,1,KBO,Lotte,2,2,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,3,1
503,54567,2025,1,KBO,Lotte,1,0,0,0,0,0,0,0,0,1,0,0,0,-,-,-,0,0
504,54595,2024,1,KBO,Lotte,7,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
505,54598,2024,1,KBO,Lotte,12,6,5,2,1,1,0,3,0,0,1,1,0,0.333,0.833,0.429,7,5
506,54598,2025,1,KBO,Lotte,36,56,10,14,3,4,0,6,0,0,6,14,1,0.25,0.446,0.348,67,25
507,54614,2024,1,KBO,KIA,3,5,2,2,0,0,0,0,0,0,0,0,0,0.4,0.4,0.5,6,2
508,54645,2024,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
509,54730,2024,1,KBO,Hanwha,122,455,75,125,24,0,24,70,7,5,63,129,6,0.275,0.486,0.364,522,221
510,54768,2025,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
511,54795,2024,1,KBO,Hanwha,123,349,52,105,8,4,3,35,4,7,31,56,6,0.301,0.372,0.365,389,130
512,54795,2025,1,KBO,Hanwha,37,116,21,30,7,0,1,7,0,1,14,17,1,0.259,0.345,0.338,131,40
513,54805,2024,1,KBO,SSG,76,228,33,63,9,2,4,21,8,3,12,61,3,0.276,0.386,0.317,249,88
514,54805,2025,1,KBO,SSG,18,48,3,8,0,0,0,4,0,1,3,16,1,0.167,0.167,0.212,54,8
515,54812,2024,1,KBO,SSG,88,215,40,66,8,5,1,23,16,5,19,49,3,0.307,0.405,0.371,240,87
516,54812,2025,1,KBO,SSG,40,116,16,19,2,1,0,5,8,0,18,30,1,0.164,0.198,0.276,138,23
517,54815,2024,1,KBO,SSG,23,29,1,7,0,0,1,4,1,0,2,6,0,0.241,0.345,0.29,31,10
518,54815,2025,1,KBO,SSG,3,2,0,1,1,0,0,0,0,0,0,0,0,0.5,1,0.5,2,2
519,54904,2025,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
520,54905,2024,1,KBO,NC,7,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0.2,5,0
521,54944,2024,1,KBO,NC,131,504,90,154,25,1,46,119,0,1,39,142,12,0.306,0.633,0.37,567,319
522,54944,2025,1,KBO,NC,29,95,16,30,6,0,7,23,0,0,8,26,3,0.316,0.6,0.373,110,57
523,55167,2025,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
524,55208,2025,1,KBO,Doosan,35,141,22,45,7,1,3,22,7,0,10,31,0,0.319,0.447,0.361,155,63
525,55252,2025,1,KBO,Doosan,9,6,0,1,0,0,0,0,0,1,1,1,0,0.167,0.167,0.286,7,1
526,55267,2025,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
527,55370,2025,1,KBO,Kiwoom,3,4,1,0,0,0,0,0,0,0,1,2,0,0,0,0.2,5,0
528,55371,2025,1,KBO,Kiwoom,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
529,55392,2025,1,KBO,Kiwoom,28,69,9,17,1,0,1,6,0,0,3,19,1,0.246,0.304,0.274,73,21
530,55393,2025,1,KBO,Kiwoom,11,21,2,4,0,0,1,1,0,0,3,9,2,0.19,0.333,0.292,24,7
531,55397,2025,1,KBO,Kiwoom,30,80,9,18,3,0,0,3,1,0,8,26,1,0.225,0.263,0.295,90,21
532,55438,2025,1,KBO,Samsung,12,24,4,5,0,0,0,1,3,1,4,8,0,0.208,0.208,0.321,29,5
533,55440,2025,1,KBO,Samsung,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534,55455,2025,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
535,55563,2025,1,KBO,Lotte,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
536,55636,2025,1,KBO,KIA,26,30,6,3,1,0,0,0,3,1,2,12,0,0.1,0.133,0.156,32,4
537,55645,2025,1,KBO,KIA,35,121,25,29,9,0,9,26,2,0,23,37,1,0.24,0.537,0.361,147,65
538,55712,2025,1,KBO,Hanwha,3,1,1,1,0,1,0,1,0,0,0,0,0,1,3,1,1,3
539,55734,2025,1,KBO,Hanwha,43,173,23,47,13,1,4,22,9,3,16,49,2,0.272,0.428,0.332,190,74
540,55743,2025,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
541,55832,2025,1,KBO,SSG,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
542,55844,2025,1,KBO,SSG,18,63,8,15,3,0,4,11,0,0,5,21,2,0.238,0.476,0.294,68,30
543,55897,2025,1,KBO,SSG,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
544,60032,2013,1,KBO,NC,5,7,0,1,0,0,0,0,0,0,0,3,0,0.143,0.143,0.143,7,1
545,60100,2010,1,KBO,LG,15,12,3,0,0,0,0,0,0,0,3,3,1,0,0,0.2,15,0
546,60100,2011,1,KBO,LG,20,36,4,7,1,1,0,3,1,0,4,9,0,0.194,0.278,0.275,40,10
547,60100,2014,1,KBO,LG,51,84,15,17,2,0,1,10,3,4,10,17,2,0.202,0.262,0.284,96,22
548,60100,2015,1,KBO,LG,25,31,4,10,4,0,0,0,0,0,3,3,0,0.323,0.452,0.382,36,14
549,60100,2016,1,KBO,LG,10,18,4,6,2,0,1,3,0,1,2,6,1,0.333,0.611,0.429,21,11
550,60100,2017,1,KBO,LG,52,101,15,33,9,0,4,18,1,0,12,18,4,0.327,0.535,0.412,122,54
551,60100,2018,1,KBO,Hanwha,70,152,21,37,15,1,3,18,0,0,12,36,5,0.243,0.414,0.314,169,63
552,60100,2019,1,KBO,Hanwha,16,44,4,10,3,0,0,3,0,0,0,18,1,0.227,0.295,0.261,48,13
553,60102,2013,1,KBO,NC,70,82,5,12,2,0,0,4,0,0,8,26,3,0.146,0.171,0.247,97,14
554,60102,2014,1,KBO,NC,62,66,5,8,2,0,0,4,0,0,2,20,0,0.121,0.152,0.147,69,10
555,60140,2012,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
556,60140,2017,1,KBO,LG,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
557,60140,2019,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
558,60140,2021,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
559,60140,2022,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
560,60146,2016,1,KBO,LG,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
561,60146,2023,1,KBO,Samsung,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
562,60156,2010,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
563,60181,2015,1,KBO,LG,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
564,60181,2017,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
565,60181,2021,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
566,60181,2022,1,KBO,Doosan,3,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
567,60184,2018,1,KBO,Hanwha,6,10,1,2,1,0,0,0,0,0,0,3,0,0.2,0.3,0.2,10,3
568,60184,2019,1,KBO,Hanwha,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
569,60263,2010,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
570,60263,2013,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
571,60263,2016,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
572,60263,2017,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
573,60264,2011,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
574,60264,2015,1,KBO,KT,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
575,60288,2014,1,KBO,Doosan,11,10,0,2,0,0,0,3,0,0,0,1,0,0.2,0.2,0.333,12,2
576,60288,2015,1,KBO,Doosan,4,3,1,1,0,0,1,2,0,0,0,0,1,0.333,1.333,0.333,3,4
577,60288,2018,1,KBO,Samsung,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
578,60288,2019,1,KBO,Samsung,8,13,0,3,1,0,0,0,0,0,0,6,1,0.231,0.308,0.231,13,4
579,60288,2020,1,KBO,Samsung,45,76,7,17,1,0,0,5,0,0,5,22,1,0.224,0.237,0.28,85,18
580,60288,2021,1,KBO,Samsung,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
581,60288,2022,1,KBO,NC,34,67,7,9,1,0,1,5,0,0,3,12,3,0.134,0.194,0.192,75,13
582,60296,2010,1,KBO,Doosan,8,5,2,2,1,1,0,1,0,0,0,3,0,0.4,1,0.4,5,5
583,60296,2011,1,KBO,Doosan,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,2,0
584,60304,2010,1,KBO,Nexen,8,12,1,2,0,0,0,0,0,0,0,6,0,0.167,0.167,0.167,12,2
585,60304,2013,1,KBO,NC,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0
586,60304,2014,1,KBO,NC,1,0,1,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
587,60304,2015,1,KBO,NC,16,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0.375,8,0
588,60336,2015,1,KBO,Nexen,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
589,60336,2021,1,KBO,Kiwoom,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
590,60336,2023,1,KBO,Kiwoom,2,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
591,60336,2024,1,KBO,Kiwoom,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
592,60337,2025,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
593,60339,2010,1,KBO,Nexen,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
594,60339,2012,1,KBO,Nexen,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
595,60339,2019,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
596,60339,2020,1,KBO,NC,5,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
597,60339,2021,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0
598,60340,2010,1,KBO,Nexen,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0
599,60343,2011,1,KBO,Nexen,14,10,0,1,0,0,0,1,0,1,1,5,0,0.1,0.1,0.182,11,1
600,60343,2015,1,KBO,KT,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0.25,4,0
601,60343,2016,1,KBO,KT,88,231,16,47,10,0,6,22,1,1,9,65,7,0.203,0.325,0.24,254,75
602,60343,2017,1,KBO,KT,114,254,33,69,11,0,11,44,1,4,19,50,5,0.272,0.445,0.322,283,113
603,60343,2018,1,KBO,KT,83,162,19,35,4,0,8,24,0,3,8,49,3,0.216,0.389,0.266,174,63
604,60343,2019,1,KBO,KT,30,40,0,5,0,0,0,0,0,0,2,11,0,0.125,0.125,0.186,43,5
