kbopID,playerID,yearID,stint,lgID,teamID,G,W,L,CG,SHO,SV,IPouts,H,HR,BB,HBP,SO,R,ER,ERA,BFP,WPCT
15,50106,2024,1,KBO,LG,62,7,5,0,0,26,196,61,2,30,3,77,24,21,2.97,286,0.583
16,50109,2020,1,KBO,LG,4,0,0,0,0,0,15,6,0,1,1,1,2,2,4.15,20,-
17,50109,2024,1,KBO,KT,30,0,0,0,0,0,96,46,1,16,5,20,29,26,7.31,159,-
18,50126,2020,1,KBO,LG,20,4,4,0,0,0,298,94,5,44,10,67,46,40,3.69,434,0.5
19,50126,2021,1,KBO,LG,25,8,9,0,0,0,345,89,13,45,14,100,58,55,4.3,477,0.471
20,50126,2022,1,KBO,LG,26,12,8,0,0,0,360,146,14,43,7,73,77,73,5.51,540,0.6
21,50126,2023,1,KBO,LG,5,0,2,0,0,0,64,22,1,10,0,7,13,11,5.03,91,0
22,50157,2020,1,KBO,LG,23,2,4,0,0,0,208,87,7,24,6,38,50,47,6.25,308,0.333
23,50157,2021,1,KBO,LG,35,7,4,0,0,0,205,65,3,36,6,56,37,33,4.46,301,0.636
24,50157,2022,1,KBO,LG,23,8,5,0,0,0,345,125,5,27,1,81,46,42,3.31,483,0.615
25,50157,2023,1,KBO,LG,17,6,4,0,0,0,229,86,4,25,3,42,35,35,4.22,320,0.6
26,50157,2024,1,KBO,LG,1,0,0,0,0,0,9,7,0,1,0,1,4,4,12,17,-
27,50203,2020,1,KBO,Doosan,14,0,1,0,0,0,46,16,1,6,2,10,8,8,5.27,63,0
28,50203,2021,1,KBO,Doosan,24,0,0,0,0,0,63,16,0,14,2,15,6,6,2.66,92,-
29,50203,2022,1,KBO,Doosan,10,0,0,0,0,0,30,8,1,5,1,5,6,6,5.79,40,-
30,50203,2024,1,KBO,Doosan,8,0,0,0,0,0,27,15,0,7,0,11,11,11,11,49,-
31,50205,2021,1,KBO,Doosan,10,0,0,0,0,0,40,12,0,4,3,7,7,7,5.4,49,-
32,50205,2022,1,KBO,Doosan,8,0,0,0,0,0,18,7,0,7,0,3,3,2,3,33,-
33,50206,2024,1,KBO,Doosan,11,1,0,0,0,1,34,8,2,5,0,8,4,4,3.72,42,1
34,50206,2025,1,KBO,Doosan,3,0,0,0,0,0,10,1,0,3,0,5,1,1,5.4,9,-
35,50211,2023,1,KBO,Doosan,1,0,0,0,0,0,6,3,0,4,0,2,4,3,13.5,14,-
36,50234,2020,1,KBO,Doosan,21,8,4,0,0,0,355,97,6,30,2,132,43,39,3.01,472,0.667
37,50262,2020,1,KBO,Doosan,4,0,0,0,0,0,12,3,0,7,0,2,3,3,8.1,19,-
38,50296,2020,1,KBO,Doosan,4,0,1,0,0,0,18,6,1,7,1,6,7,7,10.5,31,0
39,50296,2021,1,KBO,Doosan,6,0,1,0,0,0,37,18,1,10,1,5,13,13,10.97,60,0
40,50298,2020,1,KBO,Doosan,3,0,0,0,0,0,9,5,1,0,0,1,2,1,3,15,-
41,50298,2021,1,KBO,Doosan,1,0,0,0,0,0,6,1,0,1,0,0,0,0,0,5,-
42,50354,2021,1,KBO,Kiwoom,2,0,0,0,0,0,9,4,1,7,0,3,6,6,23.14,17,-
43,50354,2023,1,KBO,Kiwoom,11,0,1,0,0,0,46,22,0,6,1,10,13,11,7.24,72,0
44,50354,2024,1,KBO,Kiwoom,12,1,8,0,0,0,136,56,9,22,5,21,39,37,7.63,212,0.111
45,50360,2020,1,KBO,Kiwoom,8,0,1,0,0,0,31,8,1,1,1,6,5,5,5.19,36,0
46,50360,2021,1,KBO,Kiwoom,40,0,5,0,0,1,246,89,5,34,14,30,51,46,5.05,367,0
47,50360,2022,1,KBO,Kiwoom,24,2,1,0,0,0,85,28,0,11,1,18,14,14,4.73,115,0.667
48,50360,2023,1,KBO,Kiwoom,35,1,7,0,0,0,120,51,1,18,6,24,34,32,7.32,192,0.125
49,50360,2024,1,KBO,Kiwoom,17,0,2,0,0,0,69,27,7,10,2,9,21,17,6.85,102,0
50,50393,2021,1,KBO,Kiwoom,3,0,0,0,0,0,9,7,2,1,0,2,3,3,9,16,-
51,50393,2024,1,KBO,Kiwoom,37,2,1,0,0,0,108,33,4,6,2,18,20,20,5,146,0.667
52,50397,2020,1,KBO,Kiwoom,1,0,1,0,0,0,1,1,0,1,0,1,1,1,27,3,0
53,50397,2021,1,KBO,Kiwoom,2,0,0,0,0,0,2,5,0,3,1,0,9,6,81,12,-
54,50404,2020,1,KBO,Samsung,27,15,7,1,0,0,529,172,16,50,7,121,71,67,3.45,728,0.682
55,50404,2021,1,KBO,Samsung,30,16,5,1,1,0,531,173,13,59,2,162,71,61,3.1,758,0.762
56,50404,2022,1,KBO,Samsung,26,11,8,1,1,0,480,176,10,39,8,117,61,54,3.04,691,0.579
57,50404,2023,1,KBO,Samsung,30,12,8,1,0,0,564,174,4,43,6,139,71,53,2.54,784,0.6
58,50411,2022,1,KBO,Samsung,8,0,0,0,0,0,25,5,1,4,0,3,3,1,1.35,29,-
59,50430,2020,1,KBO,Samsung,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,6,-
60,50430,2023,1,KBO,Samsung,3,0,0,0,0,0,16,2,0,2,0,1,1,1,2.45,15,-
61,50430,2024,1,KBO,Samsung,4,0,0,0,0,0,21,4,1,6,0,5,3,3,4.26,28,-
62,50441,2020,1,KBO,Samsung,1,0,0,0,0,0,6,8,1,4,0,3,8,8,54,16,-
63,50441,2022,1,KBO,Samsung,16,1,3,0,0,0,201,91,9,31,0,53,58,52,7.06,312,0.25
64,50441,2023,1,KBO,Samsung,7,0,5,0,0,0,100,40,6,21,2,27,27,25,7.11,155,0
65,50441,2024,1,KBO,Samsung,15,1,2,0,0,0,126,38,2,18,4,30,20,19,4.07,180,0.333
66,50441,2025,1,KBO,Samsung,2,0,0,0,0,0,9,2,0,1,0,3,0,0,0,12,-
67,50449,2020,1,KBO,Samsung,11,2,1,0,0,0,135,43,4,31,2,18,26,24,4.8,204,0.667
68,50449,2021,1,KBO,Samsung,1,0,1,0,0,0,16,8,1,1,1,3,6,5,12.27,22,0
69,50449,2022,1,KBO,Samsung,12,4,3,0,0,0,165,64,8,34,6,36,43,40,6.55,264,0.571
70,50449,2023,1,KBO,Samsung,7,0,1,0,0,0,37,16,0,12,0,8,12,12,10.13,60,0
71,50464,2020,1,KBO,Samsung,7,1,3,0,0,0,81,34,5,19,0,16,21,20,6.84,128,0.25
72,50464,2021,1,KBO,Samsung,11,1,4,0,0,0,112,50,6,18,3,22,34,34,8.58,173,0.2
73,50464,2022,1,KBO,Samsung,2,0,0,0,0,0,18,2,0,5,0,2,1,1,1.69,23,-
74,50464,2024,1,KBO,Samsung,25,1,4,0,0,0,144,71,14,26,3,23,48,45,8.56,237,0.2
75,50464,2025,1,KBO,Samsung,11,1,0,0,0,0,48,17,2,3,1,15,7,6,3.38,69,1
76,50524,2020,1,KBO,Lotte,25,9,12,0,0,0,390,167,14,36,6,87,87,78,5.4,590,0.429
77,50556,2020,1,KBO,Lotte,31,0,2,0,0,0,94,31,3,11,2,26,16,16,4.85,130,0
78,50556,2021,1,KBO,Lotte,44,4,2,0,0,1,144,41,6,16,1,45,16,15,2.85,195,0.667
79,50556,2022,1,KBO,Lotte,68,3,4,0,0,14,213,63,10,20,6,80,35,32,4.06,303,0.429
80,50556,2023,1,KBO,Lotte,47,2,3,0,0,0,148,50,2,18,1,40,15,13,2.45,210,0.4
81,50556,2024,1,KBO,Lotte,27,1,2,0,0,0,70,28,2,14,1,12,13,13,5.4,105,0.333
82,50558,2020,1,KBO,Lotte,31,15,4,0,0,0,589,148,10,51,7,205,61,54,2.5,777,0.789
83,50558,2021,1,KBO,Lotte,31,10,12,0,0,0,502,162,12,67,7,164,85,75,4.07,714,0.455
84,50558,2022,1,KBO,Lotte,11,4,2,0,0,0,189,54,5,22,6,55,24,16,2.31,260,0.667
85,50558,2023,1,KBO,Lotte,16,3,5,0,0,0,243,82,6,37,10,70,43,39,4.37,364,0.375
86,50563,2021,1,KBO,Lotte,5,0,0,0,0,0,13,3,1,2,0,2,5,5,16.88,13,-
87,50573,2022,1,KBO,Lotte,1,0,0,0,0,0,2,6,1,1,0,0,5,5,67.5,8,-
88,50592,2020,1,KBO,Lotte,2,0,0,0,0,0,2,3,0,1,0,0,2,2,27,6,-
89,50596,2021,1,KBO,Lotte,1,0,0,0,0,0,1,0,0,2,0,0,1,1,27,3,-
90,50596,2024,1,KBO,Lotte,3,0,0,0,0,0,16,8,0,1,2,2,7,5,12.27,24,-
91,50604,2024,1,KBO,KIA,3,0,0,0,0,0,9,5,1,0,1,3,4,2,7.71,14,-
92,50636,2020,1,KBO,KIA,23,11,4,1,1,0,456,131,4,24,3,130,43,42,2.5,586,0.733
93,50636,2021,1,KBO,KIA,13,3,5,0,0,0,234,93,4,16,1,55,34,29,3.35,333,0.375
94,50640,2020,1,KBO,KIA,28,11,8,0,0,0,484,162,7,64,9,141,86,77,4.34,702,0.579
95,50641,2022,1,KBO,KIA,3,0,0,0,0,0,9,3,0,3,0,4,2,2,6,15,-
96,50641,2024,1,KBO,KIA,1,0,0,0,0,0,6,2,0,1,0,0,0,0,0,7,-
97,50641,2025,1,KBO,KIA,2,0,0,0,0,0,9,3,1,1,0,2,2,2,6,11,-
98,50650,2021,1,KBO,KIA,3,0,1,0,0,0,21,11,3,7,1,6,10,10,14.21,39,0
99,50662,2020,1,KBO,KIA,47,5,4,0,0,1,117,41,2,24,2,32,15,14,3.29,172,0.556
100,50662,2021,1,KBO,KIA,64,5,4,0,0,34,198,49,5,28,4,49,18,16,2.2,272,0.556
101,50662,2022,1,KBO,KIA,55,3,7,0,0,32,168,54,3,18,0,43,21,21,3.38,238,0.3
102,50662,2023,1,KBO,KIA,52,3,4,0,0,23,150,53,3,20,1,30,18,16,2.92,218,0.429
103,50662,2024,1,KBO,KIA,53,2,3,0,0,31,157,47,8,16,1,50,14,14,2.49,210,0.4
104,50662,2025,1,KBO,KIA,18,1,2,0,0,11,64,18,1,7,1,25,6,5,2.29,83,0.333
105,50705,2020,1,KBO,Hanwha,50,1,2,0,0,1,147,41,3,18,0,57,16,14,2.57,203,0.333
106,50705,2021,1,KBO,Hanwha,58,2,1,0,0,5,192,51,2,26,5,55,16,15,2.13,269,0.667
107,50705,2022,1,KBO,Hanwha,56,4,8,0,0,7,156,44,7,29,4,39,26,24,4.21,232,0.333
108,50705,2023,1,KBO,Hanwha,43,1,3,0,0,0,132,35,5,19,8,42,31,31,6.44,189,0.25
109,50706,2020,1,KBO,Hanwha,2,0,1,0,0,0,28,7,0,6,0,5,3,3,3.52,35,0
110,50706,2021,1,KBO,Hanwha,4,0,0,0,0,0,24,15,4,2,0,4,8,8,9.82,38,-
111,50711,2024,1,KBO,Hanwha,3,0,0,0,0,0,9,4,0,0,1,2,1,1,3,13,-
112,50711,2025,1,KBO,Hanwha,3,0,0,0,0,0,6,3,1,3,0,2,5,5,33.75,10,-
113,50720,2021,1,KBO,Hanwha,3,0,1,0,0,0,24,9,1,7,3,3,6,6,7.36,41,0
114,50720,2022,1,KBO,Hanwha,22,2,11,0,0,0,267,109,9,45,3,41,68,63,6.37,418,0.154
115,50720,2023,1,KBO,Hanwha,16,1,7,0,0,0,118,54,0,13,6,23,31,27,6.45,186,0.125
116,50720,2024,1,KBO,Hanwha,2,0,0,0,0,0,12,2,0,2,1,3,0,0,0,17,-
117,50726,2020,1,KBO,Hanwha,1,0,0,0,0,0,10,3,1,2,0,2,3,3,16.2,10,-
118,50726,2022,1,KBO,Hanwha,7,0,0,0,0,0,52,25,0,4,3,12,11,11,6.32,76,-
119,50726,2023,1,KBO,Hanwha,47,1,4,0,0,0,217,81,6,31,4,55,34,31,3.95,320,0.2
120,50726,2024,1,KBO,Hanwha,18,0,2,0,0,0,66,45,2,10,3,14,31,28,11.45,120,0
121,50758,2021,1,KBO,Hanwha,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,3,-
122,50812,2022,1,KBO,SSG,2,0,0,0,0,0,3,3,0,0,0,0,2,2,18,6,-
123,50812,2024,1,KBO,SSG,11,0,0,0,0,0,49,18,1,7,2,11,11,11,6.75,70,-
124,50812,2025,1,KBO,SSG,9,0,0,0,0,0,42,10,1,7,0,10,3,3,1.93,57,-
125,50813,2020,1,KBO,SK,1,0,0,0,0,0,3,1,1,2,0,0,1,1,9,5,-
126,50813,2021,1,KBO,SSG,1,0,1,0,0,0,3,3,0,3,1,1,3,3,27,10,0
127,50815,2020,1,KBO,SK,2,0,2,0,0,0,37,16,1,4,0,6,11,8,6.75,52,0
128,50815,2021,1,KBO,Hanwha,25,10,8,0,0,0,432,117,11,41,5,131,58,51,3.19,591,0.556
129,50815,2022,1,KBO,Hanwha,3,1,2,0,0,0,51,15,1,5,1,18,6,5,2.76,70,0.333
130,50835,2020,1,KBO,SK,30,6,15,0,0,0,486,198,19,90,11,112,121,111,6.17,766,0.286
131,50859,2020,1,KBO,SK,8,0,1,0,0,0,34,12,1,6,1,9,10,6,5.59,50,0
132,50859,2021,1,KBO,SSG,33,7,6,0,0,0,330,125,11,73,10,95,84,72,5.89,530,0.538
133,50859,2022,1,KBO,SSG,31,6,8,0,0,0,432,158,16,58,3,112,79,72,4.5,633,0.429
134,50859,2023,1,KBO,SSG,28,8,10,1,0,0,439,158,11,69,9,88,92,84,5.23,648,0.444
135,50859,2024,1,KBO,SSG,29,6,9,0,0,0,370,122,17,65,13,112,72,68,5.03,550,0.4
136,50859,2025,1,KBO,KT,8,4,2,0,0,0,135,28,3,23,4,41,13,12,2.4,183,0.667
137,50900,2020,1,KBO,NC,1,0,0,0,0,0,0,1,0,0,0,0,1,1,-,1,-
138,50901,2020,1,KBO,NC,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,-
139,50901,2021,1,KBO,NC,7,0,0,0,0,0,25,3,0,7,3,9,5,4,5.4,34,-
140,50904,2024,1,KBO,LG,27,1,2,0,0,0,78,26,4,16,0,28,13,12,4.15,119,0.333
141,50905,2021,1,KBO,NC,3,0,1,0,0,0,43,13,2,10,2,10,8,8,5.68,61,0
142,50912,2020,1,KBO,NC,29,11,9,0,0,0,478,164,12,63,10,125,87,82,4.68,696,0.55
143,50992,2020,1,KBO,NC,1,0,0,0,0,0,3,0,0,1,0,1,0,0,0,5,-
144,50992,2021,1,KBO,NC,7,0,0,0,0,0,45,11,1,9,1,10,8,8,4.8,63,-
145,50992,2022,1,KBO,NC,16,3,2,0,0,0,135,36,4,21,5,31,16,16,3.25,194,0.6
146,50992,2025,1,KBO,NC,3,0,0,0,0,0,15,8,2,6,1,5,12,6,12.46,29,-
147,50995,2022,1,KBO,NC,2,0,0,0,0,0,6,1,1,1,0,2,2,2,13.5,6,-
148,50995,2023,1,KBO,NC,4,0,1,0,0,0,43,16,3,12,0,6,11,11,7.82,64,0
149,51058,2021,1,KBO,KT,3,0,0,0,0,0,16,10,3,2,0,3,8,8,19.64,23,-
150,51058,2024,1,KBO,KT,10,0,4,0,0,0,57,29,4,18,0,17,22,21,9.95,103,0
151,51060,2021,1,KBO,KT,3,1,0,0,0,0,12,1,0,1,1,4,1,0,0,16,1
152,51060,2022,1,KBO,KT,2,0,0,0,0,0,6,3,0,0,1,1,1,1,4.5,10,-
153,51097,2023,1,KBO,KT,31,0,0,0,0,1,99,30,4,20,1,35,22,20,5.45,150,-
154,51097,2024,1,KBO,KT,8,0,0,0,0,0,24,9,1,7,1,8,6,4,4.91,39,-
155,51110,2024,1,KBO,LG,1,0,1,0,0,0,12,11,0,4,0,2,7,7,15.75,27,0
156,51111,2022,1,KBO,LG,7,0,1,0,0,0,27,9,1,6,0,10,5,5,5.4,40,0
157,51111,2023,1,KBO,LG,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,5,-
158,51111,2025,1,KBO,LG,8,3,3,0,0,0,142,36,4,16,0,42,15,15,2.96,190,0.5
159,51136,2021,1,KBO,LG,23,10,2,0,0,0,348,91,4,41,4,126,33,28,2.18,473,0.833
160,51143,2022,1,KBO,LG,1,1,0,0,0,0,15,5,0,4,0,4,2,2,3.6,22,1
161,51143,2023,1,KBO,LG,7,1,2,0,0,0,70,25,1,12,2,14,18,15,6.23,103,0.333
162,51143,2024,1,KBO,LG,1,0,0,0,0,0,6,2,1,3,0,2,3,3,20.25,9,-
163,51154,2021,1,KBO,LG,3,0,0,0,0,0,9,2,0,0,0,2,1,1,3.86,9,-
164,51154,2024,1,KBO,LG,8,0,1,0,0,0,42,17,3,4,0,6,10,10,6.75,58,0
165,51230,2022,1,KBO,Doosan,10,0,0,0,0,0,55,23,5,9,0,13,14,14,7.56,85,-
166,51230,2023,1,KBO,Doosan,18,3,6,0,0,0,237,73,5,35,4,59,37,36,4.14,334,0.333
167,51230,2024,1,KBO,Doosan,14,1,3,1,0,0,150,67,6,21,4,35,46,38,6.84,244,0.25
168,51234,2021,1,KBO,Doosan,21,9,9,1,0,0,372,132,5,42,12,112,44,41,2.98,540,0.5
169,51257,2021,1,KBO,Doosan,28,14,5,1,1,0,526,135,11,63,1,225,49,45,2.33,709,0.737
170,51257,2022,1,KBO,Doosan,3,0,0,0,0,0,28,2,0,18,1,8,7,7,8.22,43,-
171,51264,2021,1,KBO,Doosan,15,0,0,0,0,0,57,20,3,10,1,16,10,8,3.93,83,-
172,51264,2022,1,KBO,Doosan,48,3,7,0,0,0,282,104,8,43,2,64,59,55,5.3,423,0.3
173,51264,2023,1,KBO,Doosan,34,3,6,0,0,1,333,116,9,34,4,82,54,49,3.97,479,0.333
174,51264,2024,1,KBO,Doosan,12,2,0,0,0,0,81,37,6,7,0,21,19,18,6,124,1
175,51264,2025,1,KBO,Doosan,9,3,1,0,0,0,138,43,5,19,4,34,22,22,4.3,198,0.75
176,51294,2021,1,KBO,Doosan,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,3,-
177,51294,2024,1,KBO,Doosan,2,0,0,0,0,0,9,2,0,2,1,1,2,1,3.86,12,-
178,51301,2021,1,KBO,Kiwoom,46,1,3,0,0,0,130,40,4,23,0,31,30,24,5.18,188,0.25
179,51301,2022,1,KBO,Kiwoom,23,0,2,0,0,0,70,31,3,10,3,16,25,19,7.89,105,0
180,51301,2023,1,KBO,Kiwoom,55,3,3,0,0,0,141,44,5,25,1,38,19,19,3.64,208,0.5
181,51334,2021,1,KBO,Kiwoom,2,1,0,0,0,0,30,9,1,5,0,5,7,7,6.3,43,1
182,51359,2021,1,KBO,Kiwoom,19,0,1,0,0,0,58,15,0,24,3,14,18,18,9.17,92,0
183,51359,2022,1,KBO,Kiwoom,14,0,0,0,0,0,42,23,2,7,1,19,12,12,7.71,70,-
184,51359,2023,1,KBO,Kiwoom,23,1,5,0,0,0,220,63,4,66,8,67,46,44,5.53,339,0.167
185,51393,2021,1,KBO,Kiwoom,14,0,0,0,0,0,45,15,2,7,3,8,6,5,3.14,67,-
186,51393,2022,1,KBO,Kiwoom,12,0,1,0,0,0,42,9,0,13,2,6,3,3,2.03,61,0
187,51393,2023,1,KBO,Kiwoom,8,0,0,0,0,0,28,4,0,6,3,5,6,6,7.04,36,-
188,51439,2021,1,KBO,Samsung,11,2,5,0,0,0,156,46,3,38,4,55,33,31,5.37,244,0.286
189,51454,2021,1,KBO,Samsung,41,1,4,0,0,0,120,35,3,23,3,46,24,23,5.26,174,0.2
190,51454,2022,1,KBO,Samsung,58,2,4,0,0,1,148,43,5,21,3,57,28,24,4.53,212,0.333
191,51454,2023,1,KBO,Samsung,48,1,5,0,0,5,132,41,6,29,2,37,26,24,4.98,199,0.167
192,51454,2024,1,KBO,Samsung,17,6,4,0,0,0,264,88,9,37,6,68,44,41,4.23,384,0.6
193,51454,2025,1,KBO,Samsung,7,1,5,0,0,0,97,38,4,15,2,19,22,21,6.16,145,0.167
194,51460,2021,1,KBO,Samsung,5,0,1,0,0,0,70,24,2,10,0,17,13,13,5.4,95,0
195,51460,2023,1,KBO,Samsung,2,0,0,0,0,0,24,4,1,5,0,5,3,3,3.38,33,-
196,51460,2025,1,KBO,Samsung,11,0,2,0,0,0,27,7,0,5,0,9,3,3,3,39,0
197,51516,2021,1,KBO,Lotte,39,4,6,0,0,0,142,42,3,49,3,45,32,32,6.31,227,0.4
198,51516,2022,1,KBO,Lotte,14,2,5,0,0,0,145,43,3,35,8,52,36,33,6.36,227,0.286
199,51516,2023,1,KBO,Lotte,50,2,1,0,0,0,111,37,4,29,2,35,27,26,6.44,177,0.667
200,51516,2024,1,KBO,Lotte,19,4,3,0,0,0,259,89,13,44,3,87,54,50,5.31,388,0.571
201,51516,2025,1,KBO,Lotte,5,1,3,0,0,0,64,23,5,13,1,17,20,19,8.69,92,0.25
202,51526,2023,1,KBO,Lotte,3,0,0,0,0,0,18,6,0,4,1,5,5,4,6,29,-
203,51526,2024,1,KBO,LG,14,1,0,0,0,0,40,11,0,8,6,10,6,4,3.09,57,1
204,51526,2025,1,KBO,LG,9,0,0,0,0,0,24,12,0,4,1,5,4,4,4.5,38,-
205,51546,2021,1,KBO,Lotte,6,0,0,0,0,0,22,6,1,5,2,4,6,6,9.53,29,-
206,51546,2024,1,KBO,Lotte,8,0,0,0,0,0,27,10,2,7,0,5,4,4,4.32,40,-
207,51546,2025,1,KBO,Lotte,2,0,0,0,0,0,6,2,0,0,1,2,0,0,0,7,-
208,51567,2021,1,KBO,Lotte,37,9,8,0,0,0,450,147,20,75,20,124,97,90,5.4,677,0.529
209,51586,2021,1,KBO,Lotte,6,0,0,0,0,0,24,13,1,6,0,6,10,10,11.25,41,-
210,51586,2022,1,KBO,Lotte,1,0,0,0,0,0,10,3,0,0,0,2,1,1,5.4,8,-
211,51586,2023,1,KBO,Lotte,3,0,0,0,0,0,15,5,0,1,0,1,1,1,2.08,17,-
212,51594,2021,1,KBO,Lotte,19,0,2,0,0,0,49,24,3,12,1,13,23,22,13.5,79,0
213,51594,2024,1,KBO,Lotte,19,0,1,0,0,1,27,9,2,5,1,9,10,10,10.8,40,0
214,51594,2025,1,KBO,Lotte,25,0,0,0,0,0,36,5,1,10,0,14,4,4,3.18,48,-
215,51619,2021,1,KBO,KIA,21,8,3,0,0,0,360,109,12,35,8,104,53,48,3.6,502,0.727
216,51636,2021,1,KBO,KIA,7,1,3,0,0,0,115,46,4,12,4,46,22,20,4.91,168,0.25
217,51645,2021,1,KBO,KIA,3,0,0,0,0,0,9,2,0,1,1,3,0,0,0,11,-
218,51648,2021,1,KBO,KIA,19,4,5,0,0,0,289,69,6,56,2,93,42,38,3.61,404,0.444
219,51648,2022,1,KBO,KIA,29,10,10,0,0,0,462,128,18,74,9,161,79,66,3.86,671,0.5
220,51648,2023,1,KBO,KIA,28,11,7,0,0,0,400,103,4,93,8,156,64,58,3.96,598,0.611
221,51648,2024,1,KBO,KIA,4,1,0,0,0,0,42,17,3,14,0,14,10,8,5.4,69,1
222,51665,2021,1,KBO,KIA,21,2,1,0,0,0,72,13,1,29,4,22,11,9,3.47,114,0.667
223,51668,2021,1,KBO,KIA,25,2,1,0,0,0,72,26,5,18,3,17,20,20,7.5,118,0.667
224,51668,2022,1,KBO,KIA,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,4,-
225,51713,2022,1,KBO,Hanwha,12,0,0,0,0,0,46,16,2,12,0,11,11,8,5.27,70,-
226,51713,2023,1,KBO,Hanwha,23,0,1,0,0,1,64,16,0,10,2,20,7,6,2.75,85,0
227,51713,2024,1,KBO,Hanwha,58,1,0,0,0,0,177,66,6,28,4,40,50,46,7.02,270,1
228,51715,2021,1,KBO,Hanwha,15,2,4,0,0,0,166,63,4,36,4,36,32,28,4.7,260,0.333
229,51715,2022,1,KBO,Hanwha,5,0,2,0,0,0,36,14,4,11,1,8,10,8,6,63,0
230,51715,2023,1,KBO,Hanwha,37,1,3,0,0,0,171,58,4,29,9,46,33,29,4.63,253,0.25
231,51715,2024,1,KBO,Hanwha,27,5,4,0,0,0,177,83,8,27,6,39,44,43,6.56,286,0.556
232,51722,2021,1,KBO,Hanwha,31,5,12,0,0,0,510,150,16,72,19,179,90,75,3.97,746,0.294
233,51722,2022,1,KBO,Hanwha,4,0,1,0,0,0,54,19,1,6,1,15,6,5,2.5,79,0
234,51761,2021,1,KBO,Hanwha,20,1,3,0,0,0,114,34,3,25,4,26,21,19,4.5,177,0.25
235,51809,2021,1,KBO,SSG,6,0,0,0,0,0,21,10,0,9,0,4,6,6,7.71,38,-
236,51809,2022,1,KBO,SSG,23,2,1,0,0,0,60,17,2,13,4,15,15,14,6.52,89,0.667
237,51833,2021,1,KBO,SSG,15,6,4,0,0,0,246,88,7,30,6,70,54,53,5.86,351,0.6
238,51834,2021,1,KBO,SSG,4,1,0,0,0,0,45,15,2,2,0,9,6,6,3.77,56,1
239,51863,2021,1,KBO,SSG,25,8,5,0,0,0,442,114,12,45,6,157,66,56,3.46,604,0.615
240,51863,2022,1,KBO,SSG,28,13,6,1,0,0,552,141,18,34,6,170,63,55,2.69,729,0.684
241,51867,2021,1,KBO,SSG,6,0,1,0,0,0,33,8,1,12,0,7,7,6,4.91,54,0
242,51867,2022,1,KBO,SSG,2,0,0,0,0,0,9,5,1,4,0,1,3,3,9,17,-
243,51867,2025,1,KBO,SSG,20,1,2,0,0,0,60,19,1,14,4,21,13,12,5.4,96,0.333
244,51895,2021,1,KBO,SSG,60,2,5,0,0,1,243,84,6,19,4,51,40,35,3.92,342,0.286
245,51895,2022,1,KBO,SSG,40,2,0,0,0,0,165,56,6,11,3,33,26,26,4.25,231,1
246,51895,2024,1,KBO,SSG,18,0,0,0,0,0,66,29,3,10,1,10,16,16,6.75,101,-
247,51897,2021,1,KBO,SSG,3,0,0,0,0,0,25,7,1,5,1,8,7,6,8.1,33,-
248,51897,2024,1,KBO,SSG,76,4,6,0,0,12,219,52,8,31,2,96,34,29,3.58,302,0.4
249,51897,2025,1,KBO,SSG,18,3,1,0,0,6,61,13,1,3,0,17,3,2,0.96,70,0.75
250,51948,2021,1,KBO,NC,2,0,0,0,0,0,10,3,0,4,0,1,4,4,21.6,12,-
251,51948,2022,1,KBO,NC,10,0,1,0,0,0,66,33,4,13,3,19,23,21,8.59,116,0
252,51948,2023,1,KBO,NC,24,3,4,0,0,0,201,60,5,44,2,50,39,32,4.3,304,0.429
253,51948,2024,1,KBO,NC,9,2,3,0,0,0,106,42,5,14,1,26,28,25,6.68,157,0.4
254,51967,2021,1,KBO,NC,24,4,8,1,0,0,399,109,9,63,11,148,56,55,3.72,577,0.333
255,51967,2022,1,KBO,NC,8,1,2,0,0,0,129,34,4,21,1,43,19,17,3.56,182,0.333
256,51994,2022,1,KBO,NC,12,0,0,0,0,0,37,13,0,10,1,11,4,3,2.53,54,-
257,51994,2023,1,KBO,NC,11,0,1,0,0,0,34,9,2,5,0,10,5,5,4.66,44,0
258,51994,2024,1,KBO,NC,51,1,2,0,0,0,138,37,2,27,3,44,21,20,3.97,201,0.333
259,51994,2025,1,KBO,NC,10,0,1,0,0,0,27,11,0,11,0,7,6,4,4.32,43,0
260,52043,2022,1,KBO,KT,17,5,4,0,0,0,295,75,11,24,4,77,34,29,2.7,385,0.556
261,52043,2023,1,KBO,KT,29,15,6,0,0,0,480,149,12,45,3,157,79,63,3.54,684,0.714
262,52043,2024,1,KBO,KT,28,11,8,0,0,0,454,141,28,48,4,156,90,77,4.63,639,0.579
263,52060,2022,1,KBO,KT,52,0,1,0,0,0,160,46,5,20,0,55,23,21,3.66,219,0
264,52060,2023,1,KBO,KT,68,3,3,0,0,4,228,63,3,23,2,79,25,23,2.75,308,0.5
265,52060,2024,1,KBO,KT,66,10,2,0,0,25,235,63,12,22,0,87,31,30,3.52,310,0.833
266,52060,2025,1,KBO,KT,20,0,2,0,0,11,69,18,2,12,0,27,8,8,3.22,95,0
