kbobID,playerID,yearID,stint,lgID,teamID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,GIDP,PA,TB,AVG,SLG,OBP,OPS,BB_pct,K_pct
197,51303,2024,1,KBO,Kiwoom,6,7,1,1,0,0,0,0,0,0,0,1,0,7,1,0.143,0.143,0.143,0.286,0.0,0.143
198,51307,2022,1,KBO,Kiwoom,4,4,0,1,0,0,0,0,0,0,0,2,0,4,1,0.25,0.25,0.25,0.5,0.0,0.5
199,51309,2021,1,KBO,Kiwoom,61,222,25,55,12,0,6,30,0,1,20,43,4,242,85,0.248,0.383,0.31,0.693,0.083,0.178
200,51324,2021,1,KBO,Kiwoom,43,139,13,36,10,0,2,14,0,0,7,29,7,146,52,0.259,0.374,0.295,0.669,0.048,0.199
201,51344,2021,1,KBO,Kiwoom,34,70,9,9,1,0,1,8,1,0,13,23,0,83,13,0.129,0.186,0.265,0.451,0.157,0.277
202,51344,2022,1,KBO,Kiwoom,112,333,40,74,12,1,8,36,0,0,39,115,6,372,112,0.222,0.336,0.304,0.64,0.105,0.309
203,51344,2023,1,KBO,Kiwoom,110,369,46,92,22,0,8,51,0,0,48,97,8,417,138,0.249,0.374,0.336,0.71,0.115,0.233
204,51344,2024,1,KBO,NC,140,488,78,126,24,1,16,73,4,3,52,119,16,540,200,0.258,0.41,0.33,0.739,0.096,0.22
205,51344,2025,1,KBO,NC,38,117,16,20,5,0,4,11,0,0,11,28,1,128,37,0.171,0.316,0.242,0.558,0.086,0.219
206,51359,2021,1,KBO,Kiwoom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
207,51359,2024,1,KBO,Kiwoom,38,119,14,20,3,0,4,13,0,0,17,64,2,136,35,0.168,0.294,0.272,0.566,0.125,0.471
208,51359,2025,1,KBO,Kiwoom,10,14,1,2,0,0,0,2,1,0,2,7,0,16,2,0.143,0.143,0.25,0.393,0.125,0.438
209,51393,2023,1,KBO,Kiwoom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
210,51403,2022,1,KBO,Samsung,5,4,0,1,1,0,0,0,0,0,0,2,0,4,2,0.25,0.5,0.25,0.75,0.0,0.5
211,51403,2023,1,KBO,Samsung,44,122,14,32,7,0,0,8,3,0,9,26,4,131,39,0.262,0.32,0.313,0.633,0.069,0.198
212,51403,2024,1,KBO,Samsung,30,37,5,4,0,0,1,2,0,0,3,10,1,40,7,0.108,0.189,0.175,0.364,0.075,0.25
213,51407,2024,1,KBO,Samsung,9,21,1,4,1,0,0,2,0,0,0,4,0,21,5,0.19,0.238,0.19,0.429,0.0,0.19
214,51407,2025,1,KBO,Samsung,7,11,2,3,1,0,1,2,1,0,2,5,0,13,7,0.273,0.636,0.385,1.021,0.154,0.385
215,51417,2021,1,KBO,Samsung,13,4,2,1,0,0,0,0,0,0,0,0,1,4,1,0.25,0.25,0.25,0.5,0.0,0.0
216,51417,2022,1,KBO,Samsung,118,363,57,100,19,4,0,22,6,3,45,80,1,408,127,0.275,0.35,0.355,0.705,0.11,0.196
217,51417,2023,1,KBO,Samsung,109,433,62,119,10,6,3,46,5,5,30,84,5,463,150,0.275,0.346,0.322,0.668,0.065,0.181
218,51417,2024,1,KBO,Samsung,79,183,23,41,10,1,0,11,2,0,11,49,4,194,53,0.224,0.29,0.268,0.558,0.057,0.253
219,51454,2023,1,KBO,Samsung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
220,51460,2025,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
221,51463,2021,1,KBO,Samsung,140,553,102,158,25,2,29,97,9,6,57,89,8,610,274,0.286,0.495,0.352,0.848,0.093,0.146
222,51463,2022,1,KBO,Samsung,141,561,102,192,33,4,28,109,15,5,55,81,19,616,317,0.342,0.565,0.401,0.966,0.089,0.131
223,51463,2023,1,KBO,Samsung,139,557,66,159,28,1,16,80,6,4,42,69,20,599,237,0.285,0.425,0.336,0.761,0.07,0.115
224,51526,2025,1,KBO,LG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
225,51528,2021,1,KBO,Lotte,20,19,4,6,0,0,0,0,0,0,3,6,0,22,6,0.316,0.316,0.409,0.725,0.136,0.273
226,51528,2023,1,KBO,Lotte,45,76,13,20,3,0,1,15,0,0,2,10,3,78,26,0.263,0.342,0.282,0.624,0.026,0.128
227,51528,2024,1,KBO,Lotte,86,152,24,30,6,2,6,21,0,0,13,38,3,165,58,0.197,0.382,0.261,0.642,0.079,0.23
228,51528,2025,1,KBO,Lotte,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
229,51551,2021,1,KBO,Lotte,60,113,16,23,2,0,2,10,1,0,14,33,1,127,31,0.204,0.274,0.291,0.566,0.11,0.26
230,51551,2024,1,KBO,Lotte,121,407,59,127,35,4,7,66,1,0,69,83,4,476,191,0.312,0.469,0.412,0.881,0.145,0.174
231,51551,2025,1,KBO,Lotte,45,161,21,43,9,1,7,31,0,0,26,30,3,187,75,0.267,0.466,0.369,0.835,0.139,0.16
232,51560,2021,1,KBO,Lotte,3,7,0,0,0,0,0,0,0,0,0,5,0,7,0,0.0,0.0,0.0,0.0,0.0,0.714
233,51560,2024,1,KBO,Lotte,17,24,7,4,1,0,1,2,0,0,1,9,1,25,8,0.167,0.333,0.2,0.533,0.04,0.36
234,51574,2021,1,KBO,Lotte,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
235,51594,2021,1,KBO,Lotte,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
236,51604,2022,1,KBO,KIA,3,3,1,1,0,0,0,0,0,0,0,0,0,3,1,0.333,0.333,0.333,0.667,0.0,0.0
237,51604,2023,1,KBO,KIA,5,7,0,1,0,0,0,0,0,0,0,2,0,7,1,0.143,0.143,0.143,0.286,0.0,0.286
238,51640,2021,1,KBO,KIA,5,18,1,4,0,0,0,0,0,0,0,6,2,18,4,0.222,0.222,0.222,0.444,0.0,0.333
239,51640,2022,1,KBO,KIA,2,2,0,1,0,0,0,1,0,0,0,0,0,2,1,0.5,0.5,0.5,1.0,0.0,0.0
240,51701,2023,1,KBO,NC,10,5,0,1,0,0,0,0,0,0,0,1,1,5,1,0.2,0.2,0.2,0.4,0.0,0.2
241,51706,2021,1,KBO,Hanwha,24,61,7,11,1,0,1,5,2,0,7,24,4,68,15,0.18,0.246,0.265,0.511,0.103,0.353
242,51706,2023,1,KBO,Hanwha,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
243,51714,2021,1,KBO,Hanwha,59,224,26,60,15,1,5,33,4,5,17,52,4,241,92,0.268,0.411,0.32,0.73,0.071,0.216
244,51725,2021,1,KBO,Hanwha,67,249,27,64,11,1,7,37,2,1,16,58,6,265,98,0.257,0.394,0.302,0.695,0.06,0.219
245,51762,2021,1,KBO,Hanwha,7,12,0,3,1,0,0,1,0,0,0,4,1,12,4,0.25,0.333,0.25,0.583,0.0,0.333
246,51762,2024,1,KBO,Hanwha,9,6,0,0,0,0,0,0,0,0,1,1,0,7,0,0.0,0.0,0.143,0.143,0.143,0.143
247,51764,2021,1,KBO,Hanwha,6,16,1,2,1,0,0,0,0,0,1,6,1,17,3,0.125,0.188,0.176,0.364,0.059,0.353
248,51764,2022,1,KBO,Hanwha,9,23,3,3,0,0,0,0,0,0,0,11,0,23,3,0.13,0.13,0.13,0.261,0.0,0.478
249,51767,2021,1,KBO,Hanwha,10,10,1,0,0,0,0,0,0,0,1,8,0,11,0,0.0,0.0,0.091,0.091,0.091,0.727
250,51803,2023,1,KBO,Lotte,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
251,51809,2021,1,KBO,SSG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
252,51809,2022,1,KBO,SSG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
253,51817,2021,1,KBO,SSG,137,461,84,122,19,2,21,69,25,9,103,123,8,564,208,0.265,0.451,0.399,0.85,0.183,0.218
254,51817,2022,1,KBO,SSG,112,409,77,106,20,1,16,58,15,5,71,100,6,480,176,0.259,0.43,0.369,0.799,0.148,0.208
255,51817,2023,1,KBO,SSG,112,382,65,97,17,1,12,41,6,4,65,79,8,447,152,0.254,0.398,0.362,0.76,0.145,0.177
256,51817,2024,1,KBO,SSG,78,253,40,71,14,1,5,37,5,1,37,68,2,290,102,0.281,0.403,0.372,0.776,0.128,0.234
257,51865,2022,1,KBO,SSG,9,12,2,2,1,0,0,1,0,0,1,3,0,13,3,0.167,0.25,0.231,0.481,0.077,0.231
258,51865,2023,1,KBO,SSG,62,119,9,22,4,1,2,12,0,0,8,25,2,127,34,0.185,0.286,0.236,0.522,0.063,0.197
259,51865,2024,1,KBO,SSG,19,33,4,8,0,0,0,4,0,0,1,6,0,34,8,0.242,0.242,0.265,0.507,0.029,0.176
260,51865,2025,1,KBO,SSG,27,70,6,19,0,0,2,9,0,0,4,14,1,74,25,0.271,0.357,0.311,0.668,0.054,0.189
261,51867,2025,1,KBO,SSG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
262,51868,2021,1,KBO,SSG,3,5,0,0,0,0,0,0,0,0,0,3,1,5,0,0.0,0.0,0.0,0.0,0.0,0.6
263,51868,2023,1,KBO,SSG,2,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0.0,0.0,0.0,0.0,0.0,0.75
264,51868,2024,1,KBO,SSG,106,340,33,85,13,0,11,45,3,4,25,90,4,365,131,0.25,0.385,0.301,0.687,0.068,0.247
265,51868,2025,1,KBO,SSG,40,132,7,34,8,0,2,16,1,0,8,36,3,140,48,0.258,0.364,0.3,0.664,0.057,0.257
266,51895,2021,1,KBO,SSG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
267,51897,2024,1,KBO,SSG,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
268,51897,2025,1,KBO,SSG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
269,51907,2021,1,KBO,NC,69,166,20,40,7,1,5,16,6,2,17,57,5,183,64,0.241,0.386,0.311,0.697,0.093,0.311
270,51907,2022,1,KBO,NC,96,273,35,61,9,3,10,47,10,3,30,89,4,303,106,0.223,0.388,0.3,0.689,0.099,0.294
271,51907,2023,1,KBO,NC,127,403,56,94,9,2,10,54,15,3,44,106,6,447,137,0.233,0.34,0.309,0.649,0.098,0.237
272,51907,2024,1,KBO,NC,134,385,61,97,18,2,9,49,16,6,51,111,5,436,146,0.252,0.379,0.339,0.719,0.117,0.255
273,51907,2025,1,KBO,NC,39,147,25,33,5,1,4,16,5,3,15,33,3,162,52,0.224,0.354,0.296,0.65,0.093,0.204
274,51948,2022,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
275,51991,2021,1,KBO,NC,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
276,51991,2023,1,KBO,NC,3,7,2,1,0,0,0,0,0,0,1,5,0,8,1,0.143,0.143,0.25,0.393,0.125,0.625
277,51994,2022,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
278,51994,2023,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
279,51994,2024,1,KBO,NC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
280,51996,2021,1,KBO,NC,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
281,51996,2022,1,KBO,NC,15,3,5,0,0,0,0,0,2,2,0,1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.333
282,51996,2023,1,KBO,NC,21,3,4,0,0,0,0,0,3,3,0,3,0,3,0,0.0,0.0,0.0,0.0,0.0,1.0
283,52001,2024,1,KBO,KT,16,25,5,5,0,1,1,2,0,0,2,10,0,27,10,0.2,0.4,0.259,0.659,0.074,0.37
284,52001,2025,1,KBO,KT,15,54,10,20,4,1,6,17,0,0,4,10,0,58,44,0.37,0.815,0.414,1.229,0.069,0.172
285,52002,2023,1,KBO,KT,3,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0
286,52002,2024,1,KBO,KT,35,14,9,5,0,0,0,1,0,0,2,2,0,16,5,0.357,0.357,0.438,0.795,0.125,0.125
287,52002,2025,1,KBO,KT,6,4,1,1,0,0,0,0,0,0,0,2,0,4,1,0.25,0.25,0.25,0.5,0.0,0.5
288,52009,2022,1,KBO,KT,80,283,48,81,19,1,14,50,5,1,33,90,3,316,144,0.286,0.509,0.361,0.87,0.104,0.285
289,52009,2023,1,KBO,KT,133,491,83,142,31,3,15,70,17,4,47,140,6,538,224,0.289,0.456,0.351,0.808,0.087,0.26
290,52025,2022,1,KBO,KT,18,72,10,18,1,1,3,11,2,0,4,18,2,76,30,0.25,0.417,0.289,0.706,0.053,0.237
291,52025,2024,1,KBO,Doosan,80,311,43,95,19,3,10,48,3,3,27,60,5,338,150,0.305,0.482,0.361,0.843,0.08,0.178
292,52060,2022,1,KBO,KT,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
293,52060,2023,1,KBO,KT,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
294,52060,2024,1,KBO,KT,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
295,52063,2022,1,KBO,KT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
296,52103,2024,1,KBO,LG,57,37,18,10,2,0,1,5,6,4,1,7,0,38,15,0.27,0.405,0.289,0.695,0.026,0.184
297,52103,2025,1,KBO,LG,37,14,14,4,2,0,0,1,6,2,0,4,1,14,6,0.286,0.429,0.286,0.714,0.0,0.286
298,52105,2024,1,KBO,LG,4,5,0,0,0,0,0,0,0,0,0,4,0,5,0,0.0,0.0,0.0,0.0,0.0,0.8
299,52105,2025,1,KBO,LG,1,2,0,1,0,0,0,1,0,0,0,1,0,2,1,0.5,0.5,0.5,1.0,0.0,0.5
300,52112,2022,1,KBO,LG,27,84,10,13,4,1,1,6,1,0,9,13,5,93,22,0.155,0.262,0.237,0.498,0.097,0.14
301,52119,2022,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
302,52121,2025,1,KBO,LG,14,19,2,2,0,0,1,3,0,0,1,7,0,20,5,0.105,0.263,0.15,0.413,0.05,0.35
303,52125,2022,1,KBO,LG,39,136,21,28,6,1,4,19,4,1,19,40,4,155,48,0.206,0.353,0.303,0.656,0.123,0.258
304,52154,2024,1,KBO,LG,3,6,0,4,2,0,0,3,0,0,0,2,0,6,6,0.667,1.0,0.667,1.667,0.0,0.333
305,52154,2025,1,KBO,LG,18,25,3,3,0,0,1,1,0,0,5,10,0,30,6,0.12,0.24,0.267,0.507,0.167,0.333
306,52204,2024,1,KBO,Doosan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
307,52206,2024,1,KBO,Doosan,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
308,52267,2025,1,KBO,Doosan,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
309,52305,2023,1,KBO,Kiwoom,23,45,7,19,1,2,0,3,0,0,3,6,1,48,24,0.422,0.533,0.458,0.992,0.062,0.125
310,52305,2024,1,KBO,Kiwoom,80,129,23,33,5,1,0,6,3,0,13,17,4,142,40,0.256,0.31,0.324,0.634,0.092,0.12
311,52305,2025,1,KBO,Kiwoom,6,10,0,1,0,0,0,0,1,0,0,2,0,10,1,0.1,0.1,0.1,0.2,0.0,0.2
312,52308,2022,1,KBO,Kiwoom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
313,52330,2024,1,KBO,Kiwoom,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
314,52330,2025,1,KBO,Kiwoom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
315,52348,2022,1,KBO,Kiwoom,52,161,13,34,5,0,6,17,0,1,9,67,1,170,57,0.211,0.354,0.253,0.607,0.053,0.394
316,52348,2023,1,KBO,Kiwoom,48,154,13,31,7,0,1,8,0,0,10,41,1,164,41,0.201,0.266,0.25,0.516,0.061,0.25
317,52366,2022,1,KBO,Kiwoom,126,473,65,131,30,0,21,73,6,3,58,100,6,531,224,0.277,0.474,0.356,0.83,0.109,0.188
318,52366,2025,1,KBO,Kiwoom,37,143,16,31,2,0,5,19,0,0,11,35,1,154,48,0.217,0.336,0.273,0.608,0.071,0.227
319,52394,2022,1,KBO,Kiwoom,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
320,52397,2023,1,KBO,Kiwoom,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
321,52402,2023,1,KBO,Samsung,8,12,3,1,0,0,0,0,0,0,1,3,0,13,1,0.083,0.083,0.154,0.237,0.077,0.231
322,52405,2022,1,KBO,Samsung,12,13,3,4,0,0,1,3,1,0,2,7,0,15,7,0.308,0.538,0.4,0.938,0.133,0.467
323,52405,2023,1,KBO,Samsung,15,29,1,6,2,0,0,5,0,1,0,6,1,29,8,0.207,0.276,0.207,0.483,0.0,0.207
324,52415,2022,1,KBO,Samsung,75,230,23,54,4,0,7,23,0,0,5,44,6,235,79,0.235,0.343,0.251,0.595,0.021,0.187
325,52415,2023,1,KBO,Samsung,143,458,61,114,19,2,12,60,5,4,52,89,9,510,173,0.249,0.378,0.325,0.703,0.102,0.175
326,52415,2024,1,KBO,Samsung,109,389,71,101,18,1,14,66,2,1,58,83,8,447,163,0.26,0.419,0.356,0.775,0.13,0.186
327,52415,2025,1,KBO,Samsung,44,149,28,34,6,0,4,21,2,0,31,46,2,180,52,0.228,0.349,0.361,0.71,0.172,0.256
328,52424,2022,1,KBO,Samsung,15,33,5,8,1,0,0,3,4,0,4,9,0,37,9,0.242,0.273,0.324,0.597,0.108,0.243
329,52424,2024,1,KBO,Samsung,35,49,6,9,2,1,0,6,2,2,3,19,2,52,13,0.184,0.265,0.231,0.496,0.058,0.365
330,52424,2025,1,KBO,Samsung,5,2,1,0,0,0,0,0,0,0,1,2,0,3,0,0.0,0.0,0.333,0.333,0.333,0.667
331,52430,2022,1,KBO,Samsung,13,15,2,2,0,0,1,1,0,0,0,7,0,15,5,0.133,0.333,0.133,0.467,0.0,0.467
332,52430,2023,1,KBO,Samsung,55,91,11,17,6,0,2,12,1,0,8,28,2,99,29,0.187,0.319,0.253,0.571,0.081,0.283
333,52430,2024,1,KBO,Samsung,126,456,65,115,16,3,28,79,9,2,45,155,2,501,221,0.252,0.485,0.319,0.804,0.09,0.309
334,52430,2025,1,KBO,Samsung,35,128,16,33,4,1,6,23,2,1,8,41,3,136,57,0.258,0.445,0.301,0.747,0.059,0.301
335,52460,2022,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
336,52460,2023,1,KBO,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
337,52504,2023,1,KBO,Lotte,15,7,3,0,0,0,0,0,1,0,2,3,0,9,0,0.0,0.0,0.222,0.222,0.222,0.333
338,52504,2024,1,KBO,Lotte,39,15,8,3,0,1,0,1,3,1,2,5,0,17,5,0.2,0.333,0.294,0.627,0.118,0.294
339,52504,2025,1,KBO,Lotte,17,3,2,2,1,0,0,0,3,1,0,0,0,3,3,0.667,1.0,0.667,1.667,0.0,0.0
340,52514,2022,1,KBO,Lotte,4,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0.0,0.0,0.5,0.5,0.5,0.0
341,52516,2022,1,KBO,Lotte,39,86,6,16,3,0,0,6,0,1,1,25,4,87,19,0.186,0.221,0.195,0.416,0.011,0.287
342,52516,2025,1,KBO,Lotte,5,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0.0,0.0,0.0,0.0,0.0,1.0
343,52526,2022,1,KBO,Lotte,85,316,32,72,16,0,13,48,7,4,26,77,5,342,127,0.228,0.402,0.287,0.688,0.076,0.225
344,52547,2022,1,KBO,Lotte,56,218,32,72,10,1,8,34,3,0,26,44,4,244,108,0.33,0.495,0.402,0.897,0.107,0.18
345,52547,2023,1,KBO,Lotte,55,203,20,50,4,2,4,30,0,1,28,54,3,231,70,0.246,0.345,0.338,0.682,0.121,0.234
346,52568,2022,1,KBO,Lotte,38,61,14,9,1,0,0,3,1,0,5,24,1,66,10,0.148,0.164,0.212,0.376,0.076,0.364
347,52568,2025,1,KBO,Lotte,26,13,9,5,2,0,0,1,2,0,2,4,0,15,7,0.385,0.538,0.467,1.005,0.133,0.267
348,52591,2022,1,KBO,Lotte,4,13,1,2,1,0,0,1,0,0,0,2,1,13,3,0.154,0.231,0.154,0.385,0.0,0.154
349,52591,2023,1,KBO,Lotte,107,387,45,111,18,1,2,41,3,6,28,69,10,415,137,0.287,0.354,0.335,0.689,0.067,0.166
350,52591,2024,1,KBO,Lotte,141,532,97,156,35,4,14,85,7,8,67,114,10,599,241,0.293,0.453,0.372,0.825,0.112,0.19
351,52591,2025,1,KBO,Lotte,36,125,25,34,6,0,3,11,2,1,18,27,7,143,49,0.272,0.392,0.364,0.756,0.126,0.189
352,52605,2022,1,KBO,KIA,103,224,37,53,11,4,3,19,13,3,22,62,3,246,81,0.237,0.362,0.305,0.666,0.089,0.252
353,52605,2023,1,KBO,KIA,84,340,72,103,20,5,7,47,25,4,38,62,14,378,154,0.303,0.453,0.373,0.826,0.101,0.164
354,52605,2024,1,KBO,KIA,141,544,143,189,29,10,38,109,40,4,66,110,10,610,352,0.347,0.647,0.418,1.065,0.108,0.18
355,52605,2025,1,KBO,KIA,17,61,9,19,5,0,3,17,0,0,5,10,3,66,33,0.311,0.541,0.364,0.905,0.076,0.152
356,52630,2022,1,KBO,KIA,127,514,83,160,29,7,17,77,12,7,34,81,11,548,254,0.311,0.494,0.354,0.848,0.062,0.148
357,52630,2023,1,KBO,KIA,142,547,91,156,31,3,20,96,15,6,52,80,13,599,253,0.285,0.463,0.347,0.81,0.087,0.134
358,52630,2024,1,KBO,KIA,140,552,92,171,30,3,26,97,13,5,41,91,7,593,285,0.31,0.516,0.358,0.874,0.069,0.153
359,52639,2024,1,KBO,KIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
360,52641,2023,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
361,52641,2024,1,KBO,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
362,52641,2025,1,KBO,KIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
363,52667,2023,1,KBO,KIA,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
364,52667,2024,1,KBO,KIA,6,27,5,11,2,0,1,8,1,0,0,9,0,27,16,0.407,0.593,0.407,1.0,0.0,0.333
365,52667,2025,1,KBO,KIA,3,6,3,2,2,0,0,0,0,0,2,2,0,8,4,0.333,0.667,0.5,1.167,0.25,0.25
366,52704,2023,1,KBO,Hanwha,7,2,0,0,0,0,0,0,1,1,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.5
367,52704,2024,1,KBO,Hanwha,43,13,13,2,0,0,0,0,5,2,2,5,0,15,2,0.154,0.154,0.267,0.421,0.133,0.333
368,52704,2025,1,KBO,Hanwha,19,5,5,2,1,0,0,1,1,4,0,1,0,5,3,0.4,0.6,0.4,1.0,0.0,0.2
369,52705,2022,1,KBO,Hanwha,17,46,3,15,5,0,0,4,0,1,0,11,0,46,20,0.326,0.435,0.326,0.761,0.0,0.239
370,52705,2023,1,KBO,Hanwha,3,6,1,0,0,0,0,0,0,0,1,1,0,7,0,0.0,0.0,0.143,0.143,0.143,0.143
371,52710,2024,1,KBO,Hanwha,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
372,52712,2022,1,KBO,Hanwha,144,575,88,166,37,4,12,43,19,11,64,104,12,639,247,0.289,0.43,0.36,0.79,0.1,0.163
373,52731,2023,1,KBO,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
374,52764,2022,1,KBO,Hanwha,8,18,1,3,0,0,0,0,0,0,1,8,0,19,3,0.167,0.167,0.211,0.377,0.053,0.421
375,52764,2025,1,KBO,Hanwha,1,1,0,1,1,0,0,1,0,0,0,0,0,1,2,1.0,2.0,1.0,3.0,0.0,0.0
376,52769,2022,1,KBO,Hanwha,32,71,6,16,3,1,0,8,0,1,13,30,0,84,21,0.225,0.296,0.345,0.641,0.155,0.357
377,52769,2023,1,KBO,Hanwha,66,73,11,11,1,1,2,9,2,0,6,24,2,79,20,0.151,0.274,0.215,0.489,0.076,0.304
378,52769,2024,1,KBO,Hanwha,19,48,10,13,3,0,4,9,0,0,3,17,0,51,28,0.271,0.583,0.314,0.897,0.059,0.333
379,52769,2025,1,KBO,Hanwha,3,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.333
380,52804,2022,1,KBO,SSG,9,9,1,2,0,0,0,0,0,1,0,3,0,9,2,0.222,0.222,0.222,0.444,0.0,0.333
381,52804,2025,1,KBO,SSG,4,6,0,1,0,0,0,0,0,0,1,2,0,7,1,0.167,0.167,0.286,0.452,0.143,0.286
382,52806,2022,1,KBO,SSG,49,181,24,57,9,0,6,32,3,1,14,18,4,195,84,0.315,0.464,0.364,0.828,0.072,0.092
383,52827,2022,1,KBO,SSG,67,243,21,54,13,1,11,35,0,0,9,68,3,252,102,0.222,0.42,0.25,0.67,0.036,0.27
384,52904,2022,1,KBO,NC,139,510,67,151,34,1,16,85,12,4,51,86,8,561,235,0.296,0.461,0.36,0.821,0.091,0.153
385,53006,2024,1,KBO,KT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
386,53036,2023,1,KBO,KT,17,23,6,3,0,0,0,3,0,0,1,4,0,24,3,0.13,0.13,0.167,0.297,0.042,0.167
387,53057,2023,1,KBO,KT,9,10,2,1,0,0,0,1,0,0,1,3,0,11,1,0.1,0.1,0.182,0.282,0.091,0.273
388,53058,2023,1,KBO,KT,34,48,6,14,2,0,0,6,0,0,3,11,1,51,16,0.292,0.333,0.333,0.667,0.059,0.216
389,53058,2024,1,KBO,KT,43,62,9,14,2,0,0,3,0,0,8,16,1,70,16,0.226,0.258,0.314,0.572,0.114,0.229
390,53105,2023,1,KBO,LG,4,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0.0,0.0,0.0,0.0,0.0,0.667
391,53123,2023,1,KBO,LG,139,520,87,163,29,4,23,95,7,3,53,75,11,573,269,0.313,0.517,0.377,0.894,0.092,0.131
392,53123,2024,1,KBO,LG,140,527,99,168,32,3,32,132,12,8,61,82,9,588,302,0.319,0.573,0.389,0.963,0.104,0.139
393,53123,2025,1,KBO,LG,38,134,33,41,7,0,12,33,1,0,22,18,4,156,84,0.306,0.627,0.404,1.031,0.141,0.115
394,53139,2023,1,KBO,LG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
395,53139,2024,1,KBO,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
396,53139,2025,1,KBO,LG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
397,53144,2023,1,KBO,LG,10,27,3,3,1,0,1,4,0,0,1,5,1,28,7,0.111,0.259,0.143,0.402,0.036,0.179
